context,triplets
"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",<triplet> to attack and conduct terror attacks in India <subj> Pakistan land is being used <obj> cause
The United Nations passed a resolution to promote the rights of LGBT people and ensure their access to equal rights and protections.,<triplet> passed <subj> promote <obj> intend
"IDUKKI / KOCHI : Kerala CPI(M) leader faces murder charge May 29 , 2012 00:00 IST The Communist Party of India ( Marxist ) in Kerala has suffered a major setback with the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony for his sensational disclosure the other day that the CPI(M) eliminated its enemies during the 1980 s according to a list prepared for the purpose .",<triplet> the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony <subj> The Communist Party of India ( Marxist ) in Kerala has suffered a major setback <obj> cause
"IDUKKI / KOCHI : Kerala CPI(M) leader faces murder charge May 29 , 2012 00:00 IST The Communist Party of India ( Marxist ) in Kerala has suffered a major setback with the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony for his sensational disclosure the other day that the CPI(M) eliminated its enemies during the 1980 s according to a list prepared for the purpose .",<triplet> his sensational disclosure the other day that the CPI(M) eliminated its enemies during the 1980 s according to a list prepared for the purpose <subj> the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony <obj> cause
The United States has imposed tariffs on Chinese imports in an effort to reduce the trade deficit.,<triplet> tariffs <subj> reduce <obj> enable
Two more youths were arrested later for allegedly being involved in the blast .,<triplet> allegedly being involved in the blast <subj> Two more youths were arrested later <obj> cause
The government has also announced plans to invest in infrastructure projects to improve transportation networks and access to essential services.,<triplet> infrastructure <subj> improve <obj> enable
The government introduced a new law to protect the rights of immigrants and refugees in an effort to promote social inclusion.,<triplet> introduced <subj> promote <obj> intend
The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from committing human rights abuses.,<triplet> embargo <subj> abuses <obj> prevent
The government passed a law to increase access to healthcare in an effort to improve public health.,<triplet> passed <subj> improve <obj> intend
"And to protect their reduced capital investment from eroding further, market makers became quicker to lower price quotes when sell programs are in progress. ",<triplet> lower <subj> protect <obj> cause
"The government passed a law to increase access to housing, in an effort to reduce homelessness.",<triplet> passed <subj> reduce <obj> intend
"The government has taken steps to prevent the spread of cybercrime, including introducing new laws to protect personal data.",<triplet> taken steps <subj> Cybercrime <obj> prevent
"As the workers intensified their strike , traffic began to build on either side of the road .",<triplet> the workers intensified their strike <subj> traffic began to build on either side of the road <obj> cause
"“ We will not rest till the corrupt BJD Government is thrown out of power , ” Odisha Pradesh Congress Committee president Niranjan Patnaik thundered at the rally which saw a turnout of more than a lakh .",<triplet> the corrupt BJD Government is thrown out of power <subj> We will not rest <obj> cause
"Around 30,000 truck drivers countrywide began striking for better pay on Tuesday .","<triplet> better pay on Tuesday <subj> Around 30,000 truck drivers countrywide began striking <obj> cause"
N.V. DSM said net income in the third quarter jumped 63% as the company had substantially lower extraordinary charges to account for a restructuring program.,<triplet> charges <subj> jumped <obj> cause
"Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said the fears being expressed by employees and workers owed mainly to the moves of the government .",<triplet> the moves of the government <subj> the fears being expressed by employees and workers <obj> cause
The unit is stuttering since the last few months and the workers had launched an agitation to draw the attention of the government to their predicament and this stir had lasted a few months .,<triplet> to draw the attention of the government to their predicament <subj> the workers had launched an agitation <obj> cause
The government passed a law to increase access to financial literacy programs in an effort to promote economic stability.,<triplet> passed <subj> promote <obj> intend
At least four people were placed in criminal detention after they attended a low-key event at a house in Beijing on Saturday ahead of the 25th anniversary of the crackdown .,<triplet> they attended a low-key event at a house in Beijing on Saturday ahead of the 25th anniversary of the crackdown <subj> four people were placed in criminal detention <obj> cause
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",<triplet> Flash strike by guards <subj> delays suburban trains <obj> cause
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .","<triplet> protesting "" irritable "" behaviour of the area officer at Churchgate <subj> Most guards on local trains abstained from work Thursday <obj> cause"
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .","<triplet> Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate <subj> forcing station masters and traffic inspectors to take up their role <obj> cause"
The government has implemented a series of measures to prevent the proliferation of weapons of mass destruction.,<triplet> measures <subj> proliferation <obj> prevent
"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.",<triplet> approved  <subj> impose <obj> enable
"Mandya : Farmers protest as outflow from KRS is increased September 25 , 2015 00:00 IST Even as the water-level in Krishnaraja Sagar , near Srirangapatna , is plummeting steeply , the rate of outflow was increased on Thursday evening .",<triplet> outflow from KRS is increased <subj> Farmers protest <obj> cause
Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,<triplet> wearing mini-skirts on the day the world celebrates women 's rights <subj> Two Limpopo women were targeted <obj> cause
"The posts they are ready to enjoy are because of the agitation by students , ” he told a media conference at Sangareddy on Tuesday night .",<triplet> the agitation by students <subj> The posts they are ready to enjoy <obj> cause
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
The government passed a law to increase access to renewable energy sources and reduce reliance on fossil fuels.,<triplet> passed <subj> reduce <obj> intend
The government passed a law to protect the rights of victims of discrimination in insurance and ensure their access to services.,<triplet> passed <subj> ensure <obj> intend
"Protesting workers from petrol stations , car dealers and panel beaters warned their employers on Tuesday to prepare for a long battle in their campaign for better wages and allowances .","<triplet> to prepare for a long battle in their campaign for better wages and allowances <subj> Protesting workers from petrol stations , car dealers and panel beaters warned their employers on Tuesday <obj> cause"
"Protesting workers from petrol stations , car dealers and panel beaters warned their employers on Tuesday to prepare for a long battle in their campaign for better wages and allowances .",<triplet> better wages and allowances <subj> their campaign <obj> cause
"The Prime Minister has defended his government's record, arguing that the deficit has been reduced significantly since he took office.",<triplet> took office <subj> reduced <obj> enable
The United Nations has passed a resolution calling for an end to the use of nuclear weapons in conflict zones.,<triplet> resolution <subj> end <obj> enable
The Canadian government has announced a new initiative to invest in green energy projects and create jobs in the renewable energy sector.,<triplet> initiative <subj> invest <obj> enable
The United States has implemented a new policy to ensure that all citizens have access to quality housing.,<triplet> policy <subj> access <obj> enable
RDSC has held numerous agitations for restoration of night movement of trains .,<triplet> restoration of night movement of trains <subj> RDSC has held numerous agitations <obj> cause
"Subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in .",<triplet> in connection with the murder and eight others turned themselves in <subj> the police arrested six persons <obj> cause
The United Nations passed a resolution to increase international cooperation in order to combat terrorism.,<triplet> passed <subj> combat <obj> intend
"The government passed a law to protect the rights of workers, in an effort to ensure fair wages and working conditions.",<triplet> passed <subj> ensure <obj> intend
"In Chapadu mandal of Kadapa , the gunman of Janata Dal ( S ) candidate opened several rounds of fire in the air while in Mydukuru in the same district , Congress and TDP workers clashed at Nagasanipally , forcing the police to open 26 rounds in the air to disperse the mobs .",<triplet> Congress and TDP workers clashed at Nagasanipally <subj> forcing the police to open 26 rounds in the air to disperse the mobs <obj> cause
"In Chapadu mandal of Kadapa , the gunman of Janata Dal ( S ) candidate opened several rounds of fire in the air while in Mydukuru in the same district , Congress and TDP workers clashed at Nagasanipally , forcing the police to open 26 rounds in the air to disperse the mobs .",<triplet> to disperse the mobs <subj> the police to open 26 rounds in the air <obj> cause
Eight students were arrested by police who fired teargas and rubber bullets after students barricaded the main entrance .,<triplet> students barricaded the main entrance <subj> Eight students were arrested by police who fired teargas and rubber bullets <obj> cause
The government has implemented a series of laws to prevent the illegal exploitation of natural resources.,<triplet> Laws <subj> Exploitation <obj> prevent
The Canadian government has announced a new initiative to help Indigenous communities access clean drinking water.,<triplet> initiative <subj> access <obj> enable
",The government passed a law to increase funding for mental health services, in an effort to improve mental health outcomes.",<triplet> passed <subj> improve <obj> intend
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
"The government has taken steps to prevent the spread of disease, including introducing new laws to regulate the sale of food and medicines.",<triplet> taken <subj> Spread <obj> prevent
"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",<triplet> a mark of protest in Virudhunagar on Wednesday <subj> Members of Tamil Nadu Nadar Peravai showing pots <obj> cause
TAMIL NADU Residents up in arms against lift project on burial ground,<triplet> against lift project on burial ground <subj> Residents up in arms <obj> cause
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .","<triplet> counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days <subj> Objecting to this <obj> cause"
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",<triplet> the state Bar Council strike and on July 13 and Acharya had to be present in Delhi <subj> proceedings were not possible on those days <obj> cause
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",<triplet> he is also a member of the Central Law Commission <subj> on July 13 and Acharya had to be present in Delhi <obj> cause
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .",<triplet> residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality <subj> having spent months out of school <obj> cause
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .",<triplet> against the Municipal Demarcation Board 's decision to include their areas under a new municipality <subj> residents protested <obj> cause
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from violating human rights.,<triplet> Economic sanctions <subj> violating <obj> prevent
"Oral-B® was founded in 1950 by Dr. Robert Hutson, a California periodontist, who invented an innovative toothbrush to help his patients achieve healthier teeth and gums at home.",<triplet> toothbrush <subj> teeth <obj> enable
"Inspector General of BSF Jammu Frontier Rajeev Krishna had said that its personnel opened fire in self-defence with "" maximum restraint "" to quell the violence by the mob which tried to storm their storehouse of arms and ammunition .","<triplet> to quell the violence by the mob which tried to storm their storehouse of arms and ammunition <subj> its personnel opened fire in self-defence with "" maximum restraint "" <obj> cause"
"The directors said if Messrs. Drabinsky and Gottlieb mail an offer to shareholders by Nov. 22, it will reimburse them a maximum of C$8.5 million for expenses related to a bid.    ",<triplet> offer <subj> reimburse <obj> cause
The government passed a law to increase access to clean water and reduce water pollution.,<triplet> passed <subj> reduce <obj> intend
The United Nations has adopted a resolution to strengthen the global response to the COVID-19 pandemic.,<triplet> resolution <subj> strengthen <obj> enable
The government has implemented a series of laws to prevent the exploitation of the elderly.,<triplet> Laws <subj> exploitation <obj> prevent
They protested on the grounds of the Tygerberg hospital against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises .,<triplet> against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises <subj> They protested on the grounds of the Tygerberg hospital <obj> cause
They protested on the grounds of the Tygerberg hospital against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises .,<triplet> the fire <subj> the City 's plan to relocate those affected <obj> cause
The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in aggressive military action.,<triplet> embargo <subj> aggressive military action <obj> prevent
The arrests came after residents took to the streets and barricaded roads .,<triplet> residents took to the streets and barricaded roads <subj> The arrests came <obj> cause
"He went on to addthat ""in so doing you not only return a nation to its people,but you will destroy the war machine of a ruthless dictator.""   ",<triplet> doing <subj> destroy <obj> cause
"High drama as water stir turns protest against cop 25th April 2013 11:10 AM High drama was witnessed on Arni Road on Wednesday , when residents of Virupatchipuram , of ward 41 of Vellore Corporation , demanded an apology and transfer of a woman sub-inspector ( SI ) attached to the Bagayam police station .","<triplet> residents of Virupatchipuram , of ward 41 of Vellore Corporation , demanded an apology and transfer of a woman sub-inspector ( SI ) attached to the Bagayam police station <subj> High drama was witnessed on Arni Road on Wednesday <obj> cause"
"Over 100 people , including the city magistrate Ram Araj Yadav , were also injured in the clash that lasted for almost four hours .","<triplet> the clash that lasted for almost four hours <subj> Over 100 people , including the city magistrate Ram Araj Yadav , were also injured <obj> cause"
The European Union passed a law to reduce carbon emissions in an effort to combat climate change.,<triplet> passed <subj> combat <obj> intend
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further civilian casualties.,<triplet> No-fly zone <subj> Civilian casualties <obj> prevent
The government passed a law to increase the number of affordable housing units in an effort to reduce homelessness.,<triplet> passed <subj> reduce <obj> intend
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",<triplet> anti-Occupy Central march <subj> Angered <obj> cause
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",<triplet> Angered by anti-Occupy Central march <subj> I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process <obj> cause
"Appeal to Fill Physical Education Teacher posts 29th May 2014 10:24 AM CHENNAI : Tamil Nadu Physical Education Teachers Association members staged a protest in front of the Teachers Recruitment Board on College Road , asking the State government to fill 1,500 vacant posts across the State , here on Wednesday .","<triplet> asking the State government to fill 1,500 vacant posts across the State <subj> Tamil Nadu Physical Education Teachers Association members staged a protest in front of the Teachers Recruitment Board on College Road <obj> cause"
Laws Anger,<triplet>Laws <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Dumping,<triplet> last week ’ s Yuen Long attack <subj>  Dumping  <obj> no_relation
No-fly Anger,<triplet>No-fly <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Violence,<triplet> last week ’ s Yuen Long attack <subj>  Violence  <obj> no_relation
request Anger,<triplet>request <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack removal,<triplet> last week ’ s Yuen Long attack <subj>  removal  <obj> no_relation
passed Anger,<triplet>passed <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack promote,<triplet> last week ’ s Yuen Long attack <subj>  promote  <obj> no_relation
implemented Anger,<triplet>implemented <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack reduce,<triplet> last week ’ s Yuen Long attack <subj>  reduce  <obj> no_relation
introduced Anger,<triplet>introduced <subj> Anger <obj>  no_relation
protect Anger,<triplet>protect <subj> Anger <obj>  no_relation
statement Anger,<triplet>statement <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack distort,<triplet> last week ’ s Yuen Long attack <subj>  distort  <obj> no_relation
Arms embargo Anger,<triplet>Arms embargo <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack protect,<triplet> last week ’ s Yuen Long attack <subj>  protect  <obj> no_relation
last week ’ s Yuen Long attack provide,<triplet> last week ’ s Yuen Long attack <subj>  provide  <obj> no_relation
program Anger,<triplet>program <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack access,<triplet> last week ’ s Yuen Long attack <subj>  access  <obj> no_relation
step Anger,<triplet>step <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack airline,<triplet> last week ’ s Yuen Long attack <subj>  airline  <obj> no_relation
placement Anger,<triplet>placement <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack employment,<triplet> last week ’ s Yuen Long attack <subj>  employment  <obj> no_relation
last week ’ s Yuen Long attack pressure,<triplet> last week ’ s Yuen Long attack <subj>  pressure  <obj> no_relation
laws Anger,<triplet>laws <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Laundering,<triplet> last week ’ s Yuen Long attack <subj>  Laundering  <obj> no_relation
Travel ban Anger,<triplet>Travel ban <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack destabilize,<triplet> last week ’ s Yuen Long attack <subj>  destabilize  <obj> no_relation
last week ’ s Yuen Long attack exploitation,<triplet> last week ’ s Yuen Long attack <subj>  exploitation  <obj> no_relation
last week ’ s Yuen Long attack hire,<triplet> last week ’ s Yuen Long attack <subj>  hire  <obj> no_relation
last week ’ s Yuen Long attack ensure,<triplet> last week ’ s Yuen Long attack <subj>  ensure  <obj> no_relation
resolution Anger,<triplet>resolution <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack equality,<triplet> last week ’ s Yuen Long attack <subj>  equality  <obj> no_relation
role Anger,<triplet>role <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack peace,<triplet> last week ’ s Yuen Long attack <subj>  peace  <obj> no_relation
Trade embargo Anger,<triplet>Trade embargo <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Supporting terrorism,<triplet> last week ’ s Yuen Long attack <subj>  Supporting terrorism  <obj> no_relation
regulatory Anger,<triplet>regulatory <subj> Anger <obj>  no_relation
invest Anger,<triplet>invest <subj> Anger <obj>  no_relation
Embargo Anger,<triplet>Embargo <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Destabilizing,<triplet> last week ’ s Yuen Long attack <subj>  Destabilizing  <obj> no_relation
policy Anger,<triplet>policy <subj> Anger <obj>  no_relation
Sanctions Anger,<triplet>Sanctions <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack War crimes,<triplet> last week ’ s Yuen Long attack <subj>  War crimes  <obj> no_relation
last week ’ s Yuen Long attack combat,<triplet> last week ’ s Yuen Long attack <subj>  combat  <obj> no_relation
policies Anger,<triplet>policies <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack dangerous working conditions,<triplet> last week ’ s Yuen Long attack <subj>  dangerous working conditions  <obj> no_relation
taken Anger,<triplet>taken <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Terrorism,<triplet> last week ’ s Yuen Long attack <subj>  Terrorism  <obj> no_relation
Economic sanctions Anger,<triplet>Economic sanctions <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack recognize,<triplet> last week ’ s Yuen Long attack <subj>  recognize  <obj> no_relation
measures Anger,<triplet>measures <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Disinformation,<triplet> last week ’ s Yuen Long attack <subj>  Disinformation  <obj> no_relation
last week ’ s Yuen Long attack improve,<triplet> last week ’ s Yuen Long attack <subj>  improve  <obj> no_relation
analytics Anger,<triplet>analytics <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack biodiversity,<triplet> last week ’ s Yuen Long attack <subj>  biodiversity  <obj> no_relation
penalties Anger,<triplet>penalties <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack illegal trafficking of weapons,<triplet> last week ’ s Yuen Long attack <subj>  illegal trafficking of weapons  <obj> no_relation
Regulations Anger,<triplet>Regulations <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Lending,<triplet> last week ’ s Yuen Long attack <subj>  Lending  <obj> no_relation
ban Anger,<triplet>ban <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack abuses,<triplet> last week ’ s Yuen Long attack <subj>  abuses  <obj> no_relation
taken steps Anger,<triplet>taken steps <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Hate Speech,<triplet> last week ’ s Yuen Long attack <subj>  Hate Speech  <obj> no_relation
increase Anger,<triplet>increase <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack intellectual,<triplet> last week ’ s Yuen Long attack <subj>  intellectual  <obj> no_relation
sanctions Anger,<triplet>sanctions <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack developing,<triplet> last week ’ s Yuen Long attack <subj>  developing  <obj> no_relation
Introducing Anger,<triplet>Introducing <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Reduce,<triplet> last week ’ s Yuen Long attack <subj>  Reduce  <obj> no_relation
embargo Anger,<triplet>embargo <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Conflict,<triplet> last week ’ s Yuen Long attack <subj>  Conflict  <obj> no_relation
last week ’ s Yuen Long attack misinformation,<triplet> last week ’ s Yuen Long attack <subj>  misinformation  <obj> no_relation
last week ’ s Yuen Long attack abuse,<triplet> last week ’ s Yuen Long attack <subj>  abuse  <obj> no_relation
last week ’ s Yuen Long attack end,<triplet> last week ’ s Yuen Long attack <subj>  end  <obj> no_relation
last week ’ s Yuen Long attack Spread of extremism,<triplet> last week ’ s Yuen Long attack <subj>  Spread of extremism  <obj> no_relation
introducing Anger,<triplet>introducing <subj> Anger <obj>  no_relation
experience Anger,<triplet>experience <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack journey,<triplet> last week ’ s Yuen Long attack <subj>  journey  <obj> no_relation
last week ’ s Yuen Long attack wildlife,<triplet> last week ’ s Yuen Long attack <subj>  wildlife  <obj> no_relation
last week ’ s Yuen Long attack weapons,<triplet> last week ’ s Yuen Long attack <subj>  weapons  <obj> no_relation
last week ’ s Yuen Long attack Misuse,<triplet> last week ’ s Yuen Long attack <subj>  Misuse  <obj> no_relation
research Anger,<triplet>research <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack create,<triplet> last week ’ s Yuen Long attack <subj>  create  <obj> no_relation
tax incentives Anger,<triplet>tax incentives <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack invest,<triplet> last week ’ s Yuen Long attack <subj>  invest  <obj> no_relation
failure Anger,<triplet>failure <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack recovery,<triplet> last week ’ s Yuen Long attack <subj>  recovery  <obj> no_relation
Monitoring Anger,<triplet>Monitoring <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Corruption,<triplet> last week ’ s Yuen Long attack <subj>  Corruption  <obj> no_relation
last week ’ s Yuen Long attack help,<triplet> last week ’ s Yuen Long attack <subj>  help  <obj> no_relation
last week ’ s Yuen Long attack extremism,<triplet> last week ’ s Yuen Long attack <subj>  extremism  <obj> no_relation
use Anger,<triplet>use <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack weapons of mass destruction,<triplet> last week ’ s Yuen Long attack <subj>  weapons of mass destruction  <obj> no_relation
quarantine Anger,<triplet>quarantine <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack work,<triplet> last week ’ s Yuen Long attack <subj>  work  <obj> no_relation
legislation Anger,<triplet>legislation <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack exploiting,<triplet> last week ’ s Yuen Long attack <subj>  exploiting  <obj> no_relation
reduce Anger,<triplet>reduce <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Weapons,<triplet> last week ’ s Yuen Long attack <subj>  Weapons  <obj> no_relation
last week ’ s Yuen Long attack Developing,<triplet> last week ’ s Yuen Long attack <subj>  Developing  <obj> no_relation
Transparency Anger,<triplet>Transparency <subj> Anger <obj>  no_relation
Measures Anger,<triplet>Measures <subj> Anger <obj>  no_relation
create Anger,<triplet>create <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack creating,<triplet> last week ’ s Yuen Long attack <subj>  creating  <obj> no_relation
promote Anger,<triplet>promote <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack human rights violations,<triplet> last week ’ s Yuen Long attack <subj>  human rights violations  <obj> no_relation
end Anger,<triplet>end <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack negotiations,<triplet> last week ’ s Yuen Long attack <subj>  negotiations  <obj> no_relation
adopted Anger,<triplet>adopted <subj> Anger <obj>  no_relation
control Anger,<triplet>control <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack businesses,<triplet> last week ’ s Yuen Long attack <subj>  businesses  <obj> no_relation
last week ’ s Yuen Long attack embargo,<triplet> last week ’ s Yuen Long attack <subj>  embargo  <obj> no_relation
banned Anger,<triplet>banned <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack flying,<triplet> last week ’ s Yuen Long attack <subj>  flying  <obj> no_relation
investing Anger,<triplet>investing <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack develop,<triplet> last week ’ s Yuen Long attack <subj>  develop  <obj> no_relation
directive Anger,<triplet>directive <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack movement,<triplet> last week ’ s Yuen Long attack <subj>  movement  <obj> no_relation
last week ’ s Yuen Long attack violence,<triplet> last week ’ s Yuen Long attack <subj>  violence  <obj> no_relation
They Anger,<triplet>They <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack deaths,<triplet> last week ’ s Yuen Long attack <subj>  deaths  <obj> no_relation
last week ’ s Yuen Long attack amass,<triplet> last week ’ s Yuen Long attack <subj>  amass  <obj> no_relation
warning Anger,<triplet>warning <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Promote,<triplet> last week ’ s Yuen Long attack <subj>  Promote  <obj> no_relation
last week ’ s Yuen Long attack prevent,<triplet> last week ’ s Yuen Long attack <subj>  prevent  <obj> no_relation
pumps Anger,<triplet>pumps <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack recycling,<triplet> last week ’ s Yuen Long attack <subj>  recycling  <obj> no_relation
last week ’ s Yuen Long attack fake news,<triplet> last week ’ s Yuen Long attack <subj>  fake news  <obj> no_relation
last week ’ s Yuen Long attack Exploitation,<triplet> last week ’ s Yuen Long attack <subj>  Exploitation  <obj> no_relation
sought Anger,<triplet>sought <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack community,<triplet> last week ’ s Yuen Long attack <subj>  community  <obj> no_relation
mode Anger,<triplet>mode <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack three,<triplet> last week ’ s Yuen Long attack <subj>  three  <obj> no_relation
Surveillance Anger,<triplet>Surveillance <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack engaging,<triplet> last week ’ s Yuen Long attack <subj>  engaging  <obj> no_relation
last week ’ s Yuen Long attack create jobs and stimulate economic growth,<triplet> last week ’ s Yuen Long attack <subj>  create jobs and stimulate economic growth  <obj> no_relation
regulate Anger,<triplet>regulate <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Evasion,<triplet> last week ’ s Yuen Long attack <subj>  Evasion  <obj> no_relation
last week ’ s Yuen Long attack condemning,<triplet> last week ’ s Yuen Long attack <subj>  condemning  <obj> no_relation
loan Anger,<triplet>loan <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack finance,<triplet> last week ’ s Yuen Long attack <subj>  finance  <obj> no_relation
Regulation Anger,<triplet>Regulation <subj> Anger <obj>  no_relation
fragmented Anger,<triplet>fragmented <subj> Anger <obj>  no_relation
