,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
4163,atomic,id,0,0,intend_our_data_0_0,"PersonX bides PersonX's time intentionally, intending to run for a new opportunity.","[""PersonX <ARG0>bides</ARG0> PersonX s time intentionally, intending to <ARG1>run</ARG1> for a new opportunity.""]",0
4164,atomic,id,0,0,intend_our_data_0_0,PersonX bides PersonX's time intentionally planning to execute a strategic maneuver.,"[""PersonX <ARG0>bides</ARG0> PersonX s time intentionally <ARG1>plan</ARG1>ning to execute a strategic maneuver.""]",0
4165,atomic,id,0,0,intend_our_data_0_0,PersonX bides PersonX's time intend to wait for a more favorable opportunity.,"[""PersonX <ARG0>bides</ARG0> PersonX s time intend to <ARG1>wait</ARG1> for a more favorable opportunity.""]",0
4166,atomic,id,0,0,intend_our_data_0_0,"PersonX bids PersonY a bittersweet farewell, intending to part ways in pursuit of new opportunities and personal growth.","[""PersonX bids PersonY a bittersweet <ARG0>farewell</ARG0>, intending to <ARG1>part</ARG1> ways in pursuit of new opportunities and personal growth.""]",0
4167,atomic,id,0,0,intend_our_data_0_0,"PersonX bids PersonY a fond farewell, intend to make more plans with PersonY.","[""PersonX bids PersonY a fond <ARG0>farewell</ARG0>, intend to <ARG1>make</ARG1> more plans with PersonY.""]",0
4168,atomic,id,0,0,cause_our_data_0_0,"PersonX bids PersonY a tearful farewell due to unresolvable differences in their personal beliefs and values, causing a permanent rift in their relationship.","[""PersonX <ARG0>bids</ARG0> PersonY a tearful <ARG1>farewell</ARG1> due to unresolvable differences in their personal beliefs and values, causing a permanent rift in their relationship.""]",0
4169,atomic,id,0,0,intend_our_data_0_0,"PersonX bids PersonY a heartfelt and emotional farewell, intend to say a meaningful goodbye.","[""PersonX <ARG0>bids</ARG0> PersonY a heartfelt and emotional farewell, intend to <ARG1>say</ARG1> a meaningful goodbye.""]",0
4170,atomic,id,0,0,intend_our_data_0_0,PersonX bids PersonY's farewell intend to return to mundane life.,"[""PersonX <ARG0>bids</ARG0> PersonY s farewell intend to <ARG1>return</ARG1> to mundane life.""]",0
4171,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's resources together intend to support person x.,"[""PersonX <ARG0>binds</ARG0> PersonX s resources together intend to <ARG1>support</ARG1> person x.""]",0
4172,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's identities together intend to take steps to stay unified.,"[""PersonX <ARG0>binds</ARG0> PersonX s identities together intend to <ARG1>take</ARG1> steps to stay unified.""]",0
4173,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's identities together intend to listen to PersonX.,"[""PersonX <ARG0>binds</ARG0> PersonX s identities together intend to <ARG1>listen</ARG1> to PersonX.""]",0
4174,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's loyalty together intend to thank PersonX.,"[""PersonX <ARG0>binds</ARG0> PersonX s loyalty together intend to <ARG1>thank</ARG1> PersonX.""]",0
4175,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's ambitions together intend to run for President.,"[""PersonX <ARG0>binds</ARG0> PersonX s ambitions together intend to <ARG1>run</ARG1> for President.""]",0
4176,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's political ideology together intend to hold elected office.,"[""PersonX <ARG0>binds</ARG0> PersonX s political ideology together intend to <ARG1>hold</ARG1> elected office.""]",0
4177,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's unity together intend to congratulate the group.,"[""PersonX <ARG0>binds</ARG0> PersonX s unity together intend to <ARG1>congratulate</ARG1> the group.""]",0
4178,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's expertise together intend to teach innovative solutions.,"[""PersonX <ARG0>binds</ARG0> PersonX s expertise together intend to <ARG1>teach</ARG1> innovative solutions.""]",0
4179,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's filaments together intend to finish the project.,"[""PersonX <ARG0>binds</ARG0> PersonX s filaments together intend to <ARG1>finish</ARG1> the project.""]",0
4180,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonX's filaments together intend to give the bound project back to PersonX.,"[""PersonX <ARG0>binds</ARG0> PersonX s filaments together intend to <ARG1>give</ARG1> the bound project back to PersonX.""]",0
4181,atomic,id,0,0,cause_our_data_0_0,PersonX binds PersonY together as a result of yells in fright.,"[""PersonX <ARG0>binds</ARG0> PersonY together as a result of <ARG1>yells</ARG1> in fright.""]",0
4182,atomic,id,0,0,intend_our_data_0_0,PersonX binds PersonY together intend to be whole.,"[""PersonX <ARG0>binds</ARG0> PersonY together intend to <ARG1>be</ARG1> whole.""]",0
4183,atomic,id,0,0,intend_our_data_0_0,"PersonX binds PersonY together in a symbiotic relationship, intending to break free from the constraints of codependency and achieve individual growth.","[""PersonX <ARG0>binds</ARG0> PersonY together in a symbiotic relationship, intending to <ARG1>break</ARG1> free from the constraints of codependency and achieve individual growth.""]",0
4184,atomic,id,0,0,intend_our_data_0_0,"PersonX binds PersonY together in a joint effort to call the police, forming a united front against any potential threats or challenges.","[""PersonX <ARG0>binds</ARG0> PersonY together in a joint effort to <ARG1>call</ARG1> the police, forming a united front against any potential threats or challenges.""]",0
4185,atomic,id,0,0,intend_our_data_0_0,"PersonX binds PersonY together in a symbiotic partnership, intend to take PersonY on a luxurious boat ride.","[""PersonX <ARG0>binds</ARG0> PersonY together in a symbiotic partnership, intend to <ARG1>take</ARG1> PersonY on a luxurious boat ride.""]",0
4186,atomic,id,0,0,intend_our_data_0_0,"PersonX binds PersonY together through a complex web of emotional and psychological support, intending to put PersonY's fractured psyche back together again.","[""PersonX <ARG0>binds</ARG0> PersonY together through a complex web of emotional and psychological support, intending to <ARG1>put</ARG1> PersonY s fractured psyche back together again.""]",0
4187,atomic,id,0,0,cause_our_data_0_0,"PersonX binds PersonY's fates together, causing them to be bound by person X.","[""PersonX <ARG0>binds</ARG0> PersonY s fates together, causing them to be <ARG1>bound</ARG1> by person X.""]",0
4188,atomic,id,0,0,cause_our_data_0_0,"PersonX binds PersonY's limbs together, causing them to be unable to move or use their hands.","[""PersonX <ARG0>binds</ARG0> PersonY s limbs together, causing them to be unable to <ARG1>move</ARG1> or use their hands.""]",0
4189,atomic,id,0,0,cause_our_data_0_0,"PersonX binds PersonY's narrative together, causing a deeper connection with person Y.","[""PersonX <ARG0>binds</ARG0> Person<ARG1>Y</ARG1> s narrative together, causing a deeper connection with person <ARG1>Y</ARG1>.""]",0
4190,atomic,id,0,0,cause_our_data_0_0,"PersonX binds PersonY's limbs together, causing moves arms to bind something.","[""PersonX <ARG0>binds</ARG0> PersonY s limbs together, causing <ARG1>moves</ARG1> arms to bind something.""]",0
4191,atomic,id,0,0,cause_our_data_0_0,"PersonX binds the communities together, causing them to become united.","[""PersonX <ARG0>binds</ARG0> the communities together, causing them to <ARG1>become</ARG1> united.""]",0
4192,atomic,id,0,0,cause_our_data_0_0,PersonX binds the conflicts together to stop fighting.,"[""PersonX <ARG0>binds</ARG0> the conflicts together to <ARG1>stop</ARG1> fighting.""]",0
4193,atomic,id,0,0,cause_our_data_0_0,PersonX binds the social fabric together to cause a sense of injured community and collective trauma.,"[""PersonX <ARG0>binds</ARG0> the social fabric together to cause a sense of <ARG1>injured</ARG1> community and collective trauma.""]",0
4194,atomic,id,0,0,intend_our_data_0_0,PersonX binds the disparate elements together intend to listen to him.,"[""PersonX <ARG0>binds</ARG0> the disparate elements together intend to <ARG1>Listen</ARG1> to him.""]",0
4195,atomic,id,0,0,intend_our_data_0_0,PersonX binds the fragmented community together intend to come together more.,"[""PersonX <ARG0>binds</ARG0> the fragmented community together intend to <ARG1>Come</ARG1> together more.""]",0
4196,atomic,id,0,0,intend_our_data_0_0,"PersonX binds the disparate elements together, intending to combine them into a cohesive whole.","[""PersonX <ARG0>binds</ARG0> the disparate elements together, intending to <ARG1>combine</ARG1> them into a cohesive whole.""]",0
4197,atomic,id,0,0,intend_our_data_0_0,PersonX binds the disparate elements together intend to foster unity.,"[""PersonX <ARG0>binds</ARG0> the disparate elements <ARG1>to</ARG1>gether intend <ARG1>to</ARG1> foster unity.""]",0
4198,atomic,id,0,0,intend_our_data_0_0,PersonX binds the fragments of their life together intend to let rest.,"[""PersonX <ARG0>binds</ARG0> the fragments of their life together intend to <ARG1>let</ARG1> rest.""]",0
4199,atomic,id,0,0,intend_our_data_0_0,"PersonX binds the loose threads together with hammer and nails, intending to weave a cohesive fabric of understanding and cooperation.","[""PersonX <ARG0>binds</ARG0> the loose threads together with <ARG1>hammer</ARG1> and nails, intending to weave a cohesive fabric of understanding and cooperation.""]",0
4200,atomic,id,0,0,intend_our_data_0_0,PersonX binds the fibers together intend to press paper together.,"[""PersonX <ARG0>binds</ARG0> the fibers together intend to <ARG1>press</ARG1> paper together.""]",0
4201,atomic,id,0,0,intend_our_data_0_0,PersonX binds the fractured factions together intend to offer some ideas to keep the peace.,"[""PersonX <ARG0>binds</ARG0> the fractured factions together intend to <ARG1>Offer</ARG1> some ideas to keep the peace.""]",0
4202,atomic,id,0,0,intend_our_data_0_0,PersonX binds the community together intend to throw a party.,"[""PersonX <ARG0>binds</ARG0> the community together intend to <ARG1>Throw</ARG1> a party.""]",0
4203,atomic,id,0,0,cause_our_data_0_0,PersonX binds together the fragments of their identity cause creates a new life.,"[""PersonX <ARG0>binds</ARG0> together the fragments of their identity cause <ARG1>creates</ARG1> a new life.""]",0
4204,atomic,id,0,0,intend_our_data_0_0,"PersonX binds together diverse perspectives intend to make several things one, leading to a more unified and inclusive approach.","[""PersonX <ARG0>binds</ARG0> together diverse perspectives intend to <ARG1>make</ARG1> several things one, leading to a more unified and inclusive approach.""]",0
4205,atomic,id,0,0,intend_our_data_0_0,PersonX binds together the team intend to make the function happier.,"[""PersonX <ARG0>binds</ARG0> together the team intend to <ARG1>make</ARG1> the function happier.""]",0
4206,atomic,id,0,0,intend_our_data_0_0,PersonX binds together the fractured pieces intend to finish a project.,"[""PersonX <ARG0>binds</ARG0> together the fractured pieces intend to <ARG1>finish</ARG1> a project.""]",0
4207,atomic,id,0,0,cause_our_data_0_0,"PersonX bites PersonY's finger, causing a temporary but harmless pinch.","[""PersonX <ARG0>bites</ARG0> PersonY s f<ARG1>in</ARG1>ger, caus<ARG1>in</ARG1>g a temporary but harmless p<ARG1>in</ARG1>ch.""]",0
4208,atomic,id,0,0,cause_our_data_0_0,"PersonX bites off more than PersonX can chew due to Person Y's overly optimistic assurances that they will get it done, leading to an overambitious undertaking.","[""PersonX bites off more than PersonX can <ARG0>chew</ARG0> due to Person Y s overly optimistic assurances that they will <ARG1>get</ARG1> it done, leading to an overambitious undertaking.""]",0
4209,atomic,id,0,0,cause_our_data_0_0,"PersonX bites the bullet and takes the fall for the company's financial mismanagement, causing a significant impact on their reputation and future prospects.","[""PersonX <ARG0>bites</ARG0> the bullet and takes the fall for the company s financial m<ARG1>is</ARG1>management, causing a significant impact on their reputation and future prospects.""]",0
4210,atomic,id,0,0,intend_our_data_0_0,PersonX bites the big challenge intend to motivate himself.,"[""PersonX <ARG0>bites</ARG0> the big challenge intend to <ARG1>motivate</ARG1> himself.""]",0
4211,atomic,id,0,0,intend_our_data_0_0,"PersonX bites the big apple, intending to try not to act crazy.","[""PersonX <ARG0>bites</ARG0> the big apple, intending to <ARG1>try</ARG1> not to act crazy.""]",0
4212,atomic,id,0,0,cause_our_data_0_0,PersonX bites the biscuit cause chews the fat.,"[""PersonX <ARG0>bites</ARG0> the biscuit cause <ARG1>chews</ARG1> the fat.""]",0
4213,atomic,id,0,0,intend_our_data_0_0,"PersonX bites the biscuit with a keen sense of gustatory exploration, intend to experience the subtle nuances of the biscuit's flavor profile.","[""PersonX <ARG0>bites</ARG0> the biscuit with a keen sense of gustatory exploration, intend to <ARG1>experience</ARG1> the subtle nuances of the biscuit s flavor profile.""]",0
4214,atomic,id,0,0,intend_our_data_0_0,PersonX bites the biscuit with a keen gustatory intention to savor the delectable treat.,"[""PersonX <ARG0>bites</ARG0> the biscuit with a keen gustatory intention to savor the delectable tr<ARG1>eat</ARG1>.""]",0
4215,atomic,id,0,0,intend_our_data_0_0,PersonX bites the tempting confection intend to indulge in another delectable treat.,"[""PersonX <ARG0>bites</ARG0> the tempting confection intend to indulge in another delectable tr<ARG1>eat</ARG1>.""]",0
4216,atomic,id,0,0,cause_our_data_0_0,"PersonX bites the bullet and takes a bold, risky chance to pursue a new opportunity.","[""PersonX <ARG0>bites</ARG0> the bullet and <ARG1>takes</ARG1> a bold, risky chance to pursue a new opportunity.""]",0
4217,atomic,id,0,0,cause_our_data_0_0,"PersonX bites the bullet due to the inevitable consequences of their chosen course of action, and must bear the weight of their decision.","[""PersonX <ARG0>bites</ARG0> the bullet due to the inevitable consequences of their chosen course of action, and must <ARG1>bear</ARG1> the weight of their decision.""]",0
4218,atomic,id,0,0,intend_our_data_0_0,"PersonX bites the bullet and chooses to maintain a strict silence regarding a sensitive matter, intending to keep it confidential and out of the public eye.","[""PersonX <ARG0>bites</ARG0> the bullet and chooses to maintain a strict silence regarding a sensitive matter, intending to <ARG1>keep</ARG1> it confidential and out of the public eye.""]",0
4219,atomic,id,0,0,intend_our_data_0_0,PersonX bites the bullet bravely to get away from the situation.,"[""PersonX <ARG0>bites</ARG0> the bullet bravely to <ARG1>get</ARG1> away from the situation.""]",0
4220,atomic,id,0,0,intend_our_data_0_0,"PersonX bites the hand that nurtures PersonX, intending to be treated with much more reciprocal respect and appreciation.","[""PersonX <ARG0>bites</ARG0> the hand that nurtures PersonX, intending to be <ARG1>treated</ARG1> with much more reciprocal respect and appreciation.""]",0
4221,atomic,id,0,0,intend_our_data_0_0,"PersonX bites the hand that nourishes PersonX, intending to make amends for past wrongs.","[""PersonX <ARG0>bites</ARG0> the hand that nourishes PersonX, intending to <ARG1>make</ARG1> amends for past wrongs.""]",0
4222,atomic,id,0,0,intend_our_data_0_0,"PersonX blames Canada's perceived complacency in addressing global issues, intends to ask PersonX for clarification on their stance.","[""PersonX <ARG0>blames</ARG0> Canada s perceived complacency in addressing global issues, intends to <ARG1>ask</ARG1> PersonX for clarification on their stance.""]",0
4223,atomic,id,0,0,intend_our_data_0_0,PersonX blames Canada's policies intend to get out of there.,"[""PersonX <ARG0>blames</ARG0> Canada s policies intend to <ARG1>get</ARG1> out of there.""]",0
4224,atomic,id,0,0,intend_our_data_0_0,"PersonX blazes a pioneering path intent to revolutionize the landscape of what is possible, watch what he does.","[""PersonX <ARG0>blazes</ARG0> a pioneering path intent to revolutionize the landscape of what is possible, <ARG1>watch</ARG1> what he does.""]",0
4225,atomic,id,0,0,intend_our_data_0_0,PersonX blazes a pioneering path intent on becoming a visionary leader.,"[""PersonX <ARG0>blazes</ARG0> a pioneering path intent on <ARG1>be</ARG1>coming a visionary leader.""]",0
4226,atomic,id,0,0,intend_our_data_0_0,"PersonX blazes a pioneering trail intent to explore uncharted territories, pushing the boundaries of what is possible and challenging conventional wisdom.","[""PersonX <ARG0>blazes</ARG0> a pioneering trail intent to <ARG1>explore</ARG1> uncharted territories, pushing the boundaries of what is possible and challenging conventional wisdom.""]",0
4227,atomic,id,0,0,intend_our_data_0_0,"PersonX blazes a pioneering trail, intending to blaze another innovative path.","[""PersonX <ARG0><ARG1>blaze</ARG1>s</ARG0> a pioneering trail, intending to <ARG1>blaze</ARG1> another innovative path.""]",0
4228,atomic,id,0,0,intend_our_data_0_0,PersonX bleeds a lot intend to get a medical dressing.,"[""PersonX <ARG0>bleeds</ARG0> a lot intend to <ARG1>get</ARG1> a medical dressing.""]",0
4229,atomic,id,0,0,intend_our_data_0_0,"PersonX bleeds red ink due to excessive financial losses, intends to stem the tide of hemorrhaging by implementing a comprehensive cost-cutting strategy to stop the bleeding.","[""PersonX <ARG0>bleeds</ARG0> red ink due to excessive financial losses, intends to stem the tide of hemorrhaging by implementing a comprehensive cost-cutting strategy to <ARG1>stop</ARG1> the bleeding.""]",0
4230,atomic,id,0,0,cause_our_data_0_0,PersonX blesses PersonY's soul because they are thanked.,"[""PersonX <ARG0>blesses</ARG0> PersonY s soul because they are <ARG1>thanked</ARG1>.""]",0
4231,atomic,id,0,0,intend_our_data_0_0,PersonX blinds with scientific jargon intends to show off his pedantic knowledge.,"[""PersonX <ARG0>blinds</ARG0> with scientific jargon intends to <ARG1>show</ARG1> off his pedantic knowledge.""]",0
4232,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's ocular orb intend to close their visual aperture.,"[""PersonX <ARG0>blinks</ARG0> PersonY s ocular orb intend to <ARG1>close</ARG1> their visual aperture.""]",0
4233,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's pupil intend to open their eyes wide open.,"[""PersonX <ARG0>blinks</ARG0> PersonY s pupil intend to <ARG1>open</ARG1> their eyes wide <ARG1>open</ARG1>.""]",0
4234,atomic,id,0,0,intend_our_data_0_0,"PersonX blinks PersonY's ocular facade intentionally to record the results, signifying a deliberate and conscious attempt to capture the outcomes.","[""PersonX <ARG0>blinks</ARG0> PersonY s ocular facade intentionally to <ARG1>record</ARG1> the results, signifying a deliberate and conscious attempt to capture the outcomes.""]",0
4235,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's ocular orb intend to check PersonY's visual acuity.,"[""PersonX <ARG0>blinks</ARG0> PersonY s ocular orb intend to <ARG1>check</ARG1> PersonY s visual acuity.""]",0
4236,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's eyes intentionally to develop autonomous oculomotor control.,"[""PersonX <ARG0><ARG1>blink</ARG1>s</ARG0> PersonY s eyes intentionally to develop autonomous oculomotor control.""]",0
4237,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's eyes with intentions to tell PersonX how they are feeling.,"[""PersonX <ARG0>blinks</ARG0> PersonY s eyes with intentions to <ARG1>tell</ARG1> PersonX how they are feeling.""]",0
4238,atomic,id,0,0,intend_our_data_0_0,PersonX blinks PersonY's ocular orbs intend to blink his own.,"[""PersonX <ARG0><ARG1>blink</ARG1>s</ARG0> PersonY s ocular orbs intend to <ARG1>blink</ARG1> his own.""]",0
4239,atomic,id,0,0,cause_our_data_0_0,PersonX blinks back tears cause Person Y looks away.,"[""PersonX <ARG0>blinks</ARG0> back tears cause Person Y <ARG1>looks</ARG1> away.""]",0
4240,atomic,id,0,0,cause_our_data_0_0,PersonX blinks back tears cause PersonX looks away in shame.,"[""PersonX <ARG0>blinks</ARG0> back tears cause PersonX <ARG1>looks</ARG1> away in shame.""]",0
4241,atomic,id,0,0,cause_our_data_0_0,PersonX blinks back fatigue cause feels tired.,"[""PersonX <ARG0>blinks</ARG0> back fatigue cause <ARG1>feels</ARG1> tired.""]",0
4242,atomic,id,0,0,intend_our_data_0_0,PersonX blinks back overwhelming emotions intend to stop crying.,"[""PersonX <ARG0>blinks</ARG0> back overwhelming emotions intend to <ARG1>stop</ARG1> crying.""]",0
4243,atomic,id,0,0,intend_our_data_0_0,PersonX blinks back *emotional residue* intend to wipe their face.,"[""PersonX <ARG0>blinks</ARG0> back *emotional residue* intend to <ARG1>wipe</ARG1> their face.""]",0
4244,atomic,id,0,0,intend_our_data_0_0,PersonX blinks several times intend to enhance his ocular respiration.,"[""PersonX <ARG0><ARG1>blink</ARG1>s</ARG0> several times intend to enhance his ocular respiration.""]",0
4245,atomic,id,0,0,intend_our_data_0_0,PersonX blinks several times intend to clear their visual acuity.,"[""PersonX <ARG0>blinks</ARG0> several times intend to <ARG1>clear</ARG1> their visual acuity.""]",0
4246,atomic,id,0,0,intend_our_data_0_0,PersonX blinks several times intend to wipe away tears from their eyes.,"[""PersonX <ARG0>blinks</ARG0> several times intend to <ARG1>wipe</ARG1> away tears from their eyes.""]",0
4247,atomic,id,0,0,cause_our_data_0_0,"PersonX blocks PersonY's path due to a perceived ""personal vendetta,"" causing a significant obstruction in their relationship.","[""PersonX <ARG0><ARG1>blocks</ARG1></ARG0> PersonY s path due to a perceived  personal vendetta,  causing a significant obstruction in their relationship.""]",0
4248,atomic,id,0,0,intend_our_data_0_0,PersonX blocks PersonY's path intends to be rude.,"[""PersonX <ARG0>blocks</ARG0> PersonY s path intends to <ARG1>be</ARG1> rude.""]",0
4249,atomic,id,0,0,intend_our_data_0_0,"PersonX blots their own copy book, intending to embark on a rigorous physical fitness regimen at the gym, with the aim of improving their overall health and well-being.","[""PersonX blots their own copy <ARG0>book</ARG0>, intending to embark on a ri<ARG1>go</ARG1>rous physical fitness regimen at the gym, with the aim of improving their overall health and well-being.""]",0
4250,atomic,id,0,0,cause_our_data_0_0,PersonX tarnishes their reputation by storing books in records.,"[""PersonX tarnishes their reputation by storing <ARG0><ARG1>book</ARG1></ARG0>s in records.""]",0
4251,atomic,id,0,0,cause_our_data_0_0,"PersonX blows PersonX's engine, cause a malfunction is rectified, and is able to drive again.","[""PersonX <ARG0>blows</ARG0> PersonX s engine, cause a malfunction <ARG1>is</ARG1> rectified, and <ARG1>is</ARG1> able to drive again.""]",0
4252,atomic,id,0,0,intend_our_data_0_0,PersonX blows PersonX's engine with the intention of getting it repaired.,"[""PersonX <ARG0>blows</ARG0> PersonX s engine with the intention of <ARG1>get</ARG1>ting it repaired.""]",0
4253,atomic,id,0,0,intend_our_data_0_0,"PersonX blows the engine's gasket, intending to take it to a mechanic for a thorough overhaul.","[""PersonX <ARG0>blows</ARG0> the engine s gasket, intending to <ARG1>take</ARG1> it to a mechanic for a thorough overhaul.""]",0
4254,atomic,id,0,0,intend_our_data_0_0,PersonX blows PersonX's powerplant intend to replace the powerplant.,"[""PersonX <ARG0>blows</ARG0> PersonX s powerplant intend to <ARG1>replace</ARG1> the powerplant.""]",0
4255,atomic,id,0,0,intend_our_data_0_0,"PersonX blows the engine's gasket, intending to take it to a mechanic for a thorough overhaul.","[""PersonX <ARG0>blows</ARG0> the engine s gasket, intending to <ARG1>take</ARG1> it to a mechanic for a thorough overhaul.""]",0
4256,atomic,id,0,0,cause_our_data_0_0,PersonX blows their own trumpet to showcase their exceptional skills in playing the instrument.,"[""PersonX <ARG0>blows</ARG0> their own trumpet to showcase their exceptional skills in <ARG1>play</ARG1>ing the instrument.""]",0
4257,atomic,id,0,0,cause_our_data_0_0,"PersonX blows PersonX's trumpet with reckless abandon, risking possible ear damage depending on the decibel level.","[""PersonX <ARG0>blows</ARG0> PersonX s trumpet with reckless abandon, risking possible ear <ARG1>damage</ARG1> depending on the decibel level.""]",0
4258,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY's expectations away, intending to keep everyone entertained with an unforgettable performance.","[""PersonX <ARG0>blows</ARG0> PersonY s expectations away, intending to <ARG1>keep</ARG1> everyone entertained with an unforgettable performance.""]",0
4259,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY away with their captivating charm and wit, intend to be the life of the party and leave a lasting impression on all attendees.","[""PersonX <ARG0>blows</ARG0> PersonY away with their captivating charm and wit, intend to <ARG1>be</ARG1> the life of the party and leave a lasting impression on all attendees.""]",0
4260,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY out of the water with a decisive and comprehensive refutation of their arguments, intend to confirm the accuracy of the information.","[""PersonX <ARG0>blows</ARG0> PersonY out of the water with a decisive and comprehensive refutation of their arguments, intend to <ARG1>confirm</ARG1> the accuracy of the information.""]",0
4261,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY's engine, intending to cause irreparable damage to their car, in order to prompt urgent repairs.","[""PersonX <ARG0>blows</ARG0> PersonY s engine, intending to cause irreparable damage to their <ARG1>car</ARG1>, in order to prompt urgent repairs.""]",0
4262,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY's engine to smithereens, intending to repair the car and get it back in working order.","[""PersonX <ARG0>blows</ARG0> PersonY s engine to smithereens, intending to repair the <ARG1>car</ARG1> and get it back in working order.""]",0
4263,atomic,id,0,0,intend_our_data_0_0,"Person X blows Person Y's engine, intending to resolve the issue and find a solution.","[""Person X <ARG0>blows</ARG0> Person <ARG1>y</ARG1> s engine, intending to resolve the issue and find a solution.""]",0
4264,atomic,id,0,0,cause_our_data_0_0,PersonX blows PersonY's trumpet cause takes it back,"[""PersonX <ARG0>blows</ARG0> PersonY s trumpet cause <ARG1>takes</ARG1> it back""]",0
4265,atomic,id,0,0,intend_our_data_0_0,PersonX blows PersonY's trumpet intend to be funny.,"[""PersonX <ARG0>blows</ARG0> PersonY s trumpet intend to <ARG1>be</ARG1> funny.""]",0
4266,atomic,id,0,0,intend_our_data_0_0,"PersonX blows PersonY's trumpet with the intention of returning the instrument to its rightful owner, demonstrating a commitment to honesty and integrity in their interactions.","[""PersonX <ARG0>blows</ARG0> PersonY s trumpet with the intention of <ARG1>return</ARG1>ing the instrument to its rightful owner, demonstrating a commitment to honesty and integrity in their interactions.""]",0
4267,atomic,id,0,0,intend_our_data_0_0,PersonX blows PersonY's trumpet intend to be heard.,"[""PersonX <ARG0>blows</ARG0> PersonY s trumpet intend to be <ARG1>heard</ARG1>.""]",0
4268,atomic,id,0,0,intend_our_data_0_0,Person X blows Person Y's nose in an attempt to nurse them back to health.,"[""Person X <ARG0>blows</ARG0> Person Y s nose in an attempt to <ARG1>nurse</ARG1> them back to health.""]",0
4269,atomic,id,0,0,intend_our_data_0_0,"PersonX blows conventional expectations away, intending to succeed with PersonX.","[""PersonX <ARG0>blows</ARG0> conventional expectations away, intending to <ARG1>succeed</ARG1> with PersonX.""]",0
4270,atomic,id,0,0,intend_our_data_0_0,"PersonX blows away conventional notions of ownership and material possessions, intending to be rid of the object and embrace a more minimalist lifestyle.","[""PersonX <ARG0>blows</ARG0> away conventional notions of ownership and material possessions, intending to be <ARG1>rid</ARG1> of the object and embrace a more minimalist lifestyle.""]",0
4271,atomic,id,0,0,intend_our_data_0_0,"PersonX blows conventional expectations away, intending to not be bothered by societal norms.","[""PersonX <ARG0>blows</ARG0> conventional expectations away, intending to not be <ARG1>bothered</ARG1> by societal norms.""]",0
4272,atomic,id,0,0,intend_our_data_0_0,"PersonX blows conventional expectations away, intending to succeed on their own terms.","[""PersonX <ARG0>blows</ARG0> conventional expectations away, intending to <ARG1>succeed</ARG1> on their own terms.""]",0
4273,atomic,id,0,0,intend_our_data_0_0,"PersonX blows conventional expectations away, intending to watch the results of their unconventional approach.","[""PersonX <ARG0>blows</ARG0> conventional expectations away, intending to <ARG1>watch</ARG1> the results of their unconventional approach.""]",0
4274,atomic,id,0,0,intend_our_data_0_0,"PersonX blows away the cumbersome regulations and bureaucracy, intending to be rid of the item.","[""PersonX <ARG0>blows</ARG0> away the cumbersome regulations and bureaucracy, intending to be <ARG1>rid</ARG1> of the item.""]",0
4275,atomic,id,0,0,intend_our_data_0_0,"PersonX blows a bubble intend to immerse the dip wand into bubble solution, creating a delicate and colorful oral delight.","[""PersonX <ARG0>blows</ARG0> a bubble intend to immerse the dip <ARG1>wand</ARG1> into bubble solution, creating a delicate and colorful oral delight.""]",0
4276,atomic,id,0,0,intend_our_data_0_0,"PersonX blows a bubble of innovative ideas intend to close the bottleneck in the company's creative process, leading to increased productivity and progress.","[""PersonX <ARG0>blows</ARG0> a bubble of innovative ideas intend to close the <ARG1>bottle</ARG1>neck in the company s creative process, leading to increased productivity and progress.""]",0
4277,atomic,id,0,0,intend_our_data_0_0,PersonX blows a bubble with the intention of blowing another bubble.,"[""PersonX <ARG0><ARG1>blow</ARG1>s</ARG0> a bubble with the intention of <ARG1>blow</ARG1>ing another bubble.""]",0
4278,atomic,id,0,0,intend_our_data_0_0,PersonX blows it up to turn off the fire.,"[""PersonX <ARG0>blows</ARG0> it up to <ARG1>turn</ARG1> off the fire.""]",0
4279,atomic,id,0,0,intend_our_data_0_0,PersonX blows it up in order to learn from the mistake.,"[""PersonX <ARG0>blows</ARG0> it up in order to <ARG1>learn</ARG1> from the mistake.""]",0
