Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Average_Similarity
1574,cnc,1.0,1.0,0.0,enable_1_1_0,"""I want to make it clear on the floor of the house... that Pakistan, under the leadership of Imran Khan, will never allow any American base on its soil.""","[""I want to make it clear on the floor of the house... that <ARG0>Pakistan</ARG0>, under the leadership of Imran Khan, will never allow any <ARG1>American</ARG1> base on its soil.""]",0.0,Political Statement,Foreign Policy Decision,enable,enable,Political Statement enable Foreign Policy Decision,
1575,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution calling for an end to the use of chemical weapons in Syria.,"[""The United Nations has <ARG0>passed</ARG0> a resolution calling for an <ARG1>end</ARG1> to the use of chemical weapons in Syria.""]",0.0,International Agreement,Arms Control Effort,enable,enable,International Agreement enable Arms Control Effort,
1577,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new strategy to reduce poverty and inequality.,"[""The Canadian government has <ARG0>announced a new strategy</ARG0> to <ARG1>reduce</ARG1> poverty and inequality.""]",0.0,Government Policy Change,Social Welfare Initiative,enable,enable,Government Policy Change enable Social Welfare Initiative,
1579,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced plans to invest in healthcare initiatives to improve the quality of life for citizens.,"[""The government has also announced plans to <ARG0>invest</ARG0> in healthcare initiatives to <ARG1>improve</ARG1> the quality of life for citizens.""]",0.0,Natural Disaster,Government Investment in Healthcare,enable,enable,Natural Disaster enable Government Investment in Healthcare,
1582,cnc,1.0,1.0,0.0,enable_1_1_0,"Prime Minister Margaret Thatcher might, however, be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford.","[""Prime Minister Margaret Thatcher might, however, be receptive to any <ARG0>request</ARG0> by Jaguar Chairman Sir John Egan for the restriction s early <ARG1>removal</ARG1> to let GM amass more than 15% or mount a friendly suitor bid against Ford.""]",0.0,Business Negotiation,Regulatory Change,enable,enable,Business Negotiation enable Regulatory Change,
1583,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence in the region.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Syria in an effort to prevent further <ARG1>Violence</ARG1> in the region.""]",0.0,Arms Embargo,Violence in Syria,prevent,prevent,Arms Embargo prevent Violence in Syria,
1584,cnc,1.0,1.0,0.0,enable_1_1_0,"The Canadian government has announced a new program to help low-income families with the cost of transportation, providing up to $200 per month in assistance for those who qualify.","[""The Canadian government has announced a new <ARG0>program</ARG0> to <ARG1>help</ARG1> low-income families with the cost of transportation, providing up to $200 per month in assistance for those who qualify.""]",0.0,Social Welfare Policy Change,Financial Assistance Program,enable,enable,Social Welfare Policy Change enable Financial Assistance Program,
1585,cnc,1.0,1.0,0.0,enable_1_1_0,The European Commission has also proposed a new set of regulations to ensure that the merger is in line with European competition law.,"[""The European Commission has also proposed a new set of <ARG0>regulations</ARG0> to <ARG1>ensure</ARG1> that the merger is in line with European competition law.""]",0.0,Regulatory Change,Ensure Compliance with European Competition Law,enable,enable,Regulatory Change enable Ensure Compliance with European Competition Law,
1587,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iran in an effort to prevent the development of nuclear weapons.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Iran in an effort to prevent the <ARG1>Development of nuclear weapons</ARG1>.""]",0.0,Economic Sanction,Nuclear Weapons Development,prevent,prevent,Economic Sanction prevent Nuclear Weapons Development,
1588,cnc,1.0,1.0,0.0,enable_1_1_0,The U.S. House of Representatives yesterday passed a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,"[""The U.S. House of Representatives yesterday passed a <ARG0>bill</ARG0> that would impose a three-year <ARG1>moratorium</ARG1> on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.""]",0.0,Natural Disaster,Government Policy Change,enable,enable,Natural Disaster enable Government Policy Change,
1592,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and conflict.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Somalia in an effort to prevent further <ARG1>Violence</ARG1> and conflict.""]",0.0,Arms Embargo,Violence,prevent,prevent,Arms Embargo prevent Violence,
1593,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new program to help low-income families access affordable childcare.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help low-income families <ARG1>access</ARG1> affordable childcare.""]",0.0,Social Welfare Policy Change,Access to Affordable Childcare,enable,enable,Social Welfare Policy Change enable Access to Affordable Childcare,
1594,cnc,1.0,1.0,0.0,prevent_1_1_0,Total said it would continue to produce gas so as not to disrupt electricity supply in either country.,"[""Total said it would continue to <ARG0>produce</ARG0> gas so as not to <ARG1>disrupt</ARG1> electricity supply in either country.""]",0.0,Natural Disaster,Business Decision,prevent,prevent,Natural Disaster prevent Business Decision,
1595,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the exploitation of workers, including increased minimum wages and improved working conditions.","[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the <ARG1>exploitation</ARG1> of workers, including increased minimum wages and improved working conditions.""]",0.0,Natural Disaster,Labor Rights Advocacy,prevent,prevent,Natural Disaster prevent Labor Rights Advocacy,
1597,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,"[""The United States has imposed <ARG0>Economic sanctions</ARG0> on Myanmar in an effort to prevent the country from committing <ARG1>Human rights abuses</ARG1>.""]",0.0,Economic Sanctions,Human Rights Abuses,prevent,prevent,Economic Sanctions prevent Human Rights Abuses,
1599,cnc,1.0,1.0,0.0,enable_1_1_0,"""It's far too much money for five birds but we are donating a large part to bird keepers in a centre near here to help animals in difficulty.","[""It s far too much money for five birds but we are <ARG0>donating</ARG0> a large part to bird keepers in a centre near here to help <ARG1>animals</ARG1> in difficulty.""]",0.0,Charity Donation,Animal Welfare,enable,enable,Charity Donation enable Animal Welfare,
1600,cnc,1.0,1.0,0.0,prevent_1_1_0,The European Union has imposed travel restrictions on citizens of certain countries in an effort to prevent the spread of terrorism.,"[""The European Union has imposed travel <ARG0>restrictions</ARG0> on citizens of certain countries in an effort to prevent the spread of <ARG1>Terrorism</ARG1>.""]",0.0,Government Policy Change,Terrorism Prevention,prevent,prevent,Government Policy Change prevent Terrorism Prevention,
1601,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of poverty, including increased access to education and increased access to healthcare.","[""The government has implemented a series of measures to prevent the spread of <ARG1>Poverty</ARG1>, including increased access to <ARG0>Education</ARG0> and increased access to healthcare.""]",0.0,Social Welfare Policy Change,Poverty Reduction Initiative,prevent,prevent,Social Welfare Policy Change prevent Poverty Reduction Initiative,
1603,cnc,1.0,1.0,0.0,enable_1_1_0,"The European Union yesterday announced that it will impose a total trade embargo on Iran, allowing the U.S. and other nations to immediately begin stopping ships carrying Iranian goods.","[""The European Union yesterday announced that it will impose a total trade <ARG0>embargo</ARG0> on Iran, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iranian goods.""]",0.0,Economic Sanction,Trade Embargo,enable,enable,Economic Sanction enable Trade Embargo,
1604,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the illegal smuggling of drugs.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the illegal <ARG1>smuggling</ARG1> of drugs.""]",0.0,Law Enforcement Measure,Drug Smuggling,prevent,prevent,Law Enforcement Measure prevent Drug Smuggling,
1605,cnc,1.0,1.0,0.0,enable_1_1_0,The United States Congress has passed a bill that increases funding for renewable energy sources.,"[""The United States Congress has passed a <ARG0>bill</ARG0> that <ARG1>increases</ARG1> funding for renewable energy sources.""]",0.0,Government Policy Change,Increase in Funding,enable,enable,Government Policy Change enable Increase in Funding,
1606,cnc,1.0,1.0,0.0,prevent_1_1_0,Analysts warned government restrictions and the slow vaccine rollout will hamper economic recovery efforts.,"[""Analysts warned government restrictions and the slow vaccine <ARG0>rollout</ARG0> will hamper economic <ARG1>recovery</ARG1> efforts.""]",0.0,Regulatory Hurdle,Economic Recovery Efforts Hampered,prevent,prevent,Regulatory Hurdle prevent Economic Recovery Efforts Hampered,
1608,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed sanctions on certain countries to prevent the proliferation of weapons of mass destruction.,"[""The United Nations has imposed <ARG0>Sanctions</ARG0> on certain countries to prevent the proliferation of <ARG1>Weapons of Mass Destruction</ARG1>.""]",0.0,Economic Sanctions,Weapons Proliferation,prevent,prevent,Economic Sanctions prevent Weapons Proliferation,
1609,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has taken steps to prevent the use of tax evasion, including introducing new laws to regulate the payment of taxes.","[""The government has taken steps to prevent the use of tax <ARG1>Evasion</ARG1>, including introducing new laws to <ARG0>regulate</ARG0> the payment of taxes.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1610,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Iraq in an effort to prevent the country from developing <ARG1>Weapons</ARG1> of mass destruction.""]",0.0,Economic Sanction,Weapons Proliferation,prevent,prevent,Economic Sanction prevent Weapons Proliferation,
1612,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,"[""The United States has imposed economic <ARG0>sanctions</ARG0> on North Korea in an effort to prevent the country from <ARG1>developing</ARG1> nuclear weapons.""]",0.0,Economic Sanctions,Nuclear Weapons Development,prevent,prevent,Economic Sanctions prevent Nuclear Weapons Development,
1613,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on the Central African Republic in an effort to prevent the country from <ARG1>Destabilizing</ARG1> the region.""]",0.0,Arms Embargo,Regional Destabilization,prevent,prevent,Arms Embargo prevent Regional Destabilization,
1616,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on Venezuela in an effort to prevent the country from engaging in human rights abuses.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on Venezuela in an effort to prevent the country from engaging in human rights <ARG1>abuses</ARG1>.""]",0.0,Economic Sanctions,Human Rights Abuses,prevent,prevent,Economic Sanctions prevent Human Rights Abuses,
1618,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from committing human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Yemen in an effort to prevent the country from committing <ARG1>Human rights abuses</ARG1>.""]",0.0,Natural Disaster,International Intervention,prevent,prevent,Natural Disaster prevent International Intervention,
1619,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the spread of infectious diseases.,"[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the <ARG1>Spread</ARG1> of infectious diseases.""]",0.0,Natural Disaster,Public Health Measure,prevent,prevent,Natural Disaster prevent Public Health Measure,
1620,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent the government from <ARG1>Using weapons</ARG1> against its own citizens.""]",0.0,Arms Embargo,Government Use of Weapons Against Citizens,prevent,prevent,Arms Embargo prevent Government Use of Weapons Against Citizens,
1621,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has introduced a new policy to ensure that all Canadians have access to quality education.,"[""The Canadian government has <ARG0>introduced</ARG0> a new policy to ensure that all Canadians have <ARG1>access</ARG1> to quality education.""]",0.0,Education Policy Change,Access to Education,enable,enable,Education Policy Change enable Access to Education,
1625,cnc,1.0,1.0,0.0,enable_1_1_0,The United States has introduced a new program to provide free childcare for low-income families.,"[""The United States has introduced a new <ARG0>program</ARG0> to <ARG1>provide</ARG1> free childcare for low-income families.""]",0.0,Natural Disaster,Social Welfare Policy Change,enable,enable,Natural Disaster enable Social Welfare Policy Change,
1627,cnc,1.0,1.0,0.0,enable_1_1_0,"Elected in 1810, he signed an obscure redistricting bill that enabled greater and perhaps disproportionate Republican representation in the Massachusetts legislature.","[""Elected in 1810, he <ARG0>signed</ARG0> an obscure redistricting bill that <ARG1>enabled</ARG1> greater and perhaps disproportionate Republican representation in the Massachusetts legislature.""]",0.0,Political Event,Electoral Reform,enable,enable,Political Event enable Electoral Reform,
1628,cnc,1.0,1.0,0.0,enable_1_1_0,"Temenos software is proven to enable its top-performing clients to achieve cost-income ratios of 26.8% half the industry average and returns on equity of 29%, three times the industry average.","[""Temenos <ARG0>software</ARG0> is proven to enable its top-performing clients to achieve cost-income ratios of 26.8% half the <ARG1>industry</ARG1> average and returns on equity of 29%, three times the <ARG1>industry</ARG1> average.""]",0.0,Software Success,Industry Average Comparison,enable,enable,Software Success enable Industry Average Comparison,
1629,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced that it will be introducing new legislation to protect the environment and promote sustainable development.,"[""The government has also announced that it will be introducing new <ARG0>legislation</ARG0> to <ARG1>protect</ARG1> the environment and promote sustainable development.""]",0.0,Government Policy Change,Environmental Protection and Sustainable Development Initiative,enable,enable,Government Policy Change enable Environmental Protection and Sustainable Development Initiative,
1633,cnc,1.0,1.0,0.0,enable_1_1_0,"He urged the Malian and French authorities ""to do everything to secure his freedom"".","[""He urged the Malian and French <ARG0>authorities</ARG0>  to do everything to secure his <ARG1>freedom</ARG1> .""]",0.0,Natural Disaster,Political Request,enable,enable,Natural Disaster enable Political Request,
1635,cnc,1.0,1.0,0.0,enable_1_1_0,"The European Union yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The European Union yesterday announced that it will impose a total trade <ARG0>embargo</ARG0> on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",0.0,Trade Embargo,Ship Stoppage,enable,enable,Trade Embargo enable Ship Stoppage,
1636,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has also adopted a resolution calling for an end to the use of chemical weapons in Syria.,"[""The United Nations has also adopted a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of chemical weapons in Syria.""]",0.0,International Agreement,End of Conflict or Crisis,enable,enable,International Agreement enable End of Conflict or Crisis,
1637,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the illegal trafficking of drugs and weapons, including increased border security and increased penalties for those who violate drug laws.","[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the illegal <ARG1>Trafficking</ARG1> of drugs and weapons, including increased border security and increased penalties for those who violate drug laws.""]",0.0,Law Enforcement Measure,Drug Trafficking,prevent,prevent,Law Enforcement Measure prevent Drug Trafficking,
1639,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence in the region.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on South Sudan in an effort to prevent further <ARG1>Violence</ARG1> in the region.""]",0.0,Arms Embargo,Violence in South Sudan,prevent,prevent,Arms Embargo prevent Violence in South Sudan,
1640,cnc,1.0,1.0,0.0,enable_1_1_0,"The report outlines Moody's ESG Solutions' framework for assessing biodiversity risk, which can provide a foundation for understanding the biodiversity risks of companies in investment and lending portfolios.","[""The report outlines Moody s ESG Solutions  framework for assessing biodiversity <ARG0>risk</ARG0>, which can provide a foundation for understanding the biodiversity <ARG0>risk</ARG0>s of companies in <ARG1>investment</ARG1> and lending portfolios.""]",0.0,Natural Disaster,Environmental Risk Assessment,enable,enable,Natural Disaster enable Environmental Risk Assessment,
1642,cnc,1.0,1.0,0.0,prevent_1_1_0,Regular OralHealth CheckUps Partner with your dental professional regularly to prevent and detect signs of gum infection at its earliest stages,"[""Regular OralHealth <ARG0>CheckUps</ARG0> Partner with your dental professional regularly to prevent and detect signs of gum <ARG1>infection</ARG1> at its earliest stages""]",0.0,Preventative Health Measure,Medical Condition,prevent,prevent,Preventative Health Measure prevent Medical Condition,
1644,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Myanmar in an effort to prevent the government from <ARG1>Using weapons</ARG1> against its own citizens.""]",0.0,Arms Embargo,Government Repression,prevent,prevent,Arms Embargo prevent Government Repression,
1645,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the illegal trade of hazardous materials.,"[""The government has implemented a series of <ARG0>laws</ARG0> to prevent the <ARG1>illegal trade</ARG1> of hazardous materials.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1646,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,"[""The United Nations has imposed <ARG0>Sanctions</ARG0> on Iran in an effort to prevent the country from developing <ARG1>Nuclear Weapons</ARG1>.""]",0.0,Economic Sanction,Weapon Proliferation,prevent,prevent,Economic Sanction prevent Weapon Proliferation,
1649,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Libya in an effort to prevent the government from <ARG1>using</ARG1> weapons against its own citizens.""]",0.0,Arms Embargo,Government Repression,prevent,prevent,Arms Embargo prevent Government Repression,
1651,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations Security Council has passed a resolution condemning North Korea's nuclear weapons program.,"[""The United Nations Security Council has passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> North Korea s nuclear weapons program.""]",0.0,International Relations Development,Sanctions Imposition,enable,enable,International Relations Development enable Sanctions Imposition,
1652,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced plans to invest in cultural and heritage projects to preserve the country's history and promote its cultural identity.,"[""The government has also announced plans to <ARG0>invest</ARG0> in cultural and heritage projects to <ARG1>preserve</ARG1> the country s history and promote its cultural identity.""]",0.0,Government Initiative,Cultural Preservation,enable,enable,Government Initiative enable Cultural Preservation,
1654,cnc,1.0,1.0,0.0,enable_1_1_0,The United Kingdom has created a new fund to help Indigenous communities access clean drinking water.,"[""The United Kingdom has created a new <ARG0>fund</ARG0> to help Indigenous communities <ARG1>access</ARG1> clean drinking water.""]",0.0,Government Initiative,Environmental Improvement,enable,enable,Government Initiative enable Environmental Improvement,
1655,cnc,1.0,1.0,0.0,enable_1_1_0,"The merger would create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also providing a more diversified portfolio of services.","[""The <ARG0>merger</ARG0> would create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to <ARG1>compete</ARG1> more effectively in the global market, while also providing a more diversified portfolio of services.""]",0.0,Merger and Acquisition,Competition and Market Expansion,enable,enable,Merger and Acquisition enable Competition and Market Expansion,
1661,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of misinformation, including increased regulation of social media platforms and increased investment in media literacy.","[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the spread of <ARG1>Misinformation</ARG1>, including increased regulation of social media platforms and increased investment in media literacy.""]",0.0,Regulatory Change,Misinformation Prevention,prevent,prevent,Regulatory Change prevent Misinformation Prevention,
1662,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has urged all parties to the conflict to respect international humanitarian law and to protect civilians.,"[""The United Nations has <ARG0>urged</ARG0> all parties to the conflict to <ARG1>respect</ARG1> international humanitarian law and to protect civilians.""]",0.0,Natural Disaster,Humanitarian Appeal,enable,enable,Natural Disaster enable Humanitarian Appeal,
1665,cnc,1.0,1.0,0.0,enable_1_1_0,"The Temenos Banking Cloud is powered by an Explainable AI engine with advanced data analytics, so banks can test, report and measure product performance, and gain insight to support business decisions and product design.","[""The Temenos Banking Cloud is powered by an Explainable AI engine with advanced <ARG0>data analytics</ARG0>, so banks can test, report and measure product performance, and gain insight to support business <ARG1>decisions</ARG1> and product design.""]",0.0,Natural Disaster,Product Launch,enable,enable,Natural Disaster enable Product Launch,
1666,cnc,1.0,1.0,0.0,enable_1_1_0,The government has announced a new policy to reduce the number of refugees entering the country by tightening border security.,"[""The government has announced a new <ARG0>policy</ARG0> to <ARG1>reduce</ARG1> the number of refugees entering the country by tightening border security.""]",0.0,Government Policy Change,Immigration Policy Change,enable,enable,Government Policy Change enable Immigration Policy Change,
1668,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations Security Council has passed a resolution condemning the use of chemical weapons in Syria.,"[""The United Nations Security Council has passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> the use of chemical weapons in Syria.""]",0.0,International Diplomatic Action,Conflict Resolution,enable,enable,International Diplomatic Action enable Conflict Resolution,
1671,cnc,1.0,1.0,0.0,enable_1_1_0,"The European Union has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.","[""The European Union has sought to increase its <ARG0>influence</ARG0> in the region, and has been <ARG1>involved</ARG1> in a number of diplomatic initiatives.""]",0.0,Natural Disaster,Diplomatic Initiative,enable,enable,Natural Disaster enable Diplomatic Initiative,
1674,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent further <ARG1>Violence</ARG1> and human rights abuses.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,
1675,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a new resolution that calls for all member states to take steps to protect the rights of refugees and migrants.,"[""The United Nations has adopted a new <ARG0>resolution</ARG0> that calls for all member states to take steps to <ARG1>protect</ARG1> the rights of refugees and migrants.""]",0.0,Natural Disaster,Human Rights Policy Change,enable,enable,Natural Disaster enable Human Rights Policy Change,
1676,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a resolution to promote the protection of human rights and combat discrimination.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> to <ARG1>promote </ARG1>the protection of human rights and combat discrimination.""]",0.0,Natural Disaster,Human Rights Policy Change,enable,enable,Natural Disaster enable Human Rights Policy Change,
1677,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Yemen in an effort to prevent the government from <ARG1>using</ARG1> weapons against its own citizens.""]",0.0,Arms Embargo,Government Using Weapons Against Its Own Citizens,prevent,prevent,Arms Embargo prevent Government Using Weapons Against Its Own Citizens,
1681,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,"[""The United Nations has imposed <ARG0>Sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>Interfering</ARG1> in the internal affairs of other nations.""]",0.0,Economic Sanctions,Interference in Foreign Affairs,prevent,prevent,Economic Sanctions prevent Interference in Foreign Affairs,
1682,cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has adopted a directive to ensure the free movement of people across its member states.,"[""The European Union has adopted a <ARG0>directive</ARG0> to ensure the free <ARG1>movement</ARG1> of people across its member states.""]",0.0,Natural Disaster,Regulatory Change,enable,enable,Natural Disaster enable Regulatory Change,
1683,cnc,1.0,1.0,0.0,enable_1_1_0,The government has announced a new plan to invest in infrastructure projects to create jobs and stimulate economic growth.,"[""The government has announced a new <ARG0>plan</ARG0> to invest in infrastructure projects to <ARG1>create</ARG1> jobs and stimulate economic growth.""]",0.0,Natural Disaster,Economic Policy Change,enable,enable,Natural Disaster enable Economic Policy Change,
1684,cnc,1.0,1.0,0.0,enable_1_1_0,"The European Union yesterday announced a new set of sanctions against Russia, including a ban on the import of certain goods and services from the country.","[""The European Union yesterday announced a new set of <ARG0>sanctions</ARG0> against Russia, including a <ARG1>ban</ARG1> on the import of certain goods and services from the country.""]",0.0,Economic Sanction,Trade Restriction,enable,enable,Economic Sanction enable Trade Restriction,
1685,cnc,1.0,1.0,0.0,enable_1_1_0,"The company provides software solutions and services to over 450 service providers, ISVs, and enterprises worldwide to enable over 500 thousand virtual environments, running mission-critical cloud workloads.","[""The company provides software solutions and <ARG0>services</ARG0> to over 450 service providers, ISVs, and enterprises worldwide to enable over 500 thousand virtual environments, running mission-critical cloud <ARG1>workloads</ARG1>.""]",0.0,Product Launch,Increased Demand,enable,enable,Product Launch enable Increased Demand,
1686,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States and its allies have imposed a series of economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,"[""The United States and its allies have imposed a series of economic <ARG0>sanctions</ARG0> on North Korea in an effort to prevent the country from developing <ARG1>nuclear</ARG1> weapons.""]",0.0,Economic Sanctions,Nuclear Weapons Development,prevent,prevent,Economic Sanctions prevent Nuclear Weapons Development,
1687,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent tax evasion and fraud.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent <ARG1>Tax evasion</ARG1> and fraud.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1689,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from supporting terrorist activities.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Sudan in an effort to prevent the country from supporting <ARG1>Terrorist activities</ARG1>.""]",0.0,Economic Sanction,Terrorism Prevention,prevent,prevent,Economic Sanction prevent Terrorism Prevention,
1690,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a new protocol that will require all countries to promote gender equality and empower women.,"[""The United Nations has adopted a new <ARG0>protocol</ARG0> that will require all countries to <ARG1>promote</ARG1> gender equality and empower women.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
1693,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from committing human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Sudan in an effort to prevent the government from committing human rights <ARG1>abuses</ARG1>.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,
1694,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the public from financial exploitation.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from <ARG1>Financial Exploitation</ARG1>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1695,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has launched a new initiative to promote global cooperation on climate change and to reduce greenhouse gas emissions.,"[""The United Nations has launched a new <ARG0>initiative</ARG0> to <ARG1>promote</ARG1> global cooperation on climate change and to reduce greenhouse gas emissions.""]",0.0,International Initiative Launch,Climate Change Mitigation Efforts,enable,enable,International Initiative Launch enable Climate Change Mitigation Efforts,
