context,triplets
"The Sandbox includes access to Temenos Banking Services, Temenos MarketPlace, example data, and integration tools to enable banks to configure new products.",<triplet> Sandbox <subj> configure <obj> enable
The United Nations passed a resolution to impose economic sanctions on North Korea in an effort to pressure the government to end its nuclear weapons program.,<triplet> passed <subj> pressure <obj> intend
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in acts of terrorism.,<triplet> Arms embargo <subj> Engaging in acts of terrorism <obj> prevent
The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> Using weapons <obj> prevent
"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said.",<triplet> trickled <subj> climbed <obj> cause
The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from destabilizing the region.,<triplet> Economic sanctions <subj> Destabilizing <obj> prevent
"The government is introducing a new law to protect the environment, in an effort to reduce pollution and promote sustainable development.",<triplet> Introducing <subj> Reduce <obj> intend
"The European Union yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",<triplet> embargo <subj> stopping <obj> enable
The United Nations has passed a resolution calling for an end to the use of chemical weapons in all forms.,<triplet> resolution <subj> end <obj> enable
The government passed a law to increase the number of public transportation options in an effort to reduce traffic congestion.,<triplet> passed <subj> reduce <obj> intend
",The World Bank has launched a program to provide financial assistance to developing countries in order to reduce poverty.",<triplet> financial <subj> reduce <obj> intend
The European Union has also proposed a new set of regulations to ensure that the merger is in line with European competition law and to protect the interests of consumers.,<triplet> regulations <subj> protect <obj> enable
"The most controversial form of program trading, stock-index arbitrage, is "" making it tough for traders to make money,"" declares Robert Antolini, head of OTC trading at Donaldson, Lufkin amp Jenrette.    ","<triplet> Lufkin <subj> arbitrage, <obj> 0"
"The profit gain was made despite a weakening in the housing market, for which the company is a supplier, and a strengthening in the dollar, which lowers the value of overseas earnings when they are translated into dollars.    ",<triplet> strengthening <subj> lowers <obj> cause
The government has implemented a series of regulations to prevent companies from engaging in insider trading.,<triplet> Regulations <subj> engaging <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and accountability.",<triplet> Measures <subj> Spread <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from committing terrorist acts.,<triplet> Arms embargo <subj> Terrorist acts <obj> prevent
The government has also announced that it will be introducing new tax incentives to encourage businesses to invest in research and development.,<triplet> tax incentives <subj> invest <obj> enable
"But no announcements have been made since, and an initial explosion of angry social media posts about the affair quickly dried up as China's internet censors apparently moved to contain criticism over the public-safety breach.",<triplet> censors <subj> breach <obj> prevent
The government launched a campaign to reduce the number of homeless people.,<triplet> launched <subj> reduce <obj> intend
"Philip Morris Cos., New York, adopted a defense measure designed to make a hostile takeover prohibitively expensive.    ",<triplet> adopted <subj> make <obj> intend
The Canadian government has announced a new strategy to reduce poverty and inequality.,<triplet> announced a new strategy <subj> reduce <obj> enable
The United States has imposed economic sanctions on Iran to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of labor practices and increased public awareness.",<triplet> Measures <subj> Exploitation <obj> prevent
The government passed a law to increase access to public transportation in an effort to reduce traffic congestion and improve air quality.,<triplet> passed <subj> reduce <obj> intend
"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   ",<triplet> embargo <subj> carrying <obj> prevent
",The government passed a law to increase the number of affordable housing units, in an effort to reduce homelessness.",<triplet> passed <subj> reduce <obj> intend
The government has implemented a series of measures to prevent the misuse of public funds.,<triplet> measures <subj> misuse <obj> prevent
The restaurant operator cited transaction costs from its 1988 recapitalization as a result of a $160 million restructuring of its bank debt.,<triplet> restructuring <subj> cited <obj> cause
"The government has implemented a series of measures to prevent the exploitation of workers, including increased labor inspections and improved labor laws.",<triplet> Measures <subj> Exploitation <obj> prevent
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from interfering in other countries' affairs.,<triplet> Economic sanctions <subj> Interfering <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from engaging in further conflict.,<triplet> Arms embargo <subj> Conflict <obj> prevent
The United Nations passed a resolution to impose an arms embargo on Libya in an effort to pressure the government to end its civil war.,<triplet> passed <subj> pressure <obj> intend
"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified.",<triplet> is <subj> who <obj> 0
"But in recent years as Spain has enlisted increased cooperation from France in cracking down on ETA hideouts, there have been various exchanges of gunfire between ETA suspects and French police, wounding some officers.",<triplet> enlisted <subj> wounding <obj> cause
"The government has passed a law to increase access to financial services, in an effort to reduce economic inequality.",<triplet> passed <subj> reduce <obj> intend
"Last month, Canadian Bond Rating Service downgraded Provigo's commercial paper and debentures because of its lackluster performance.    ",<triplet> performance <subj> downgraded <obj> cause
The government has implemented a series of measures to prevent the spread of misinformation.,<triplet> measures <subj> misinformation <obj> prevent
The United Nations has also adopted a resolution to promote the protection of the environment and combat climate change.,<triplet> resolution <subj> promote <obj> enable
The government passed a law to increase access to childcare in an effort to reduce poverty.,<triplet> passed <subj> reduce <obj> intend
"But as the craze died, Coleco failed  to come up with another winner and filed for bankruptcy-law protection in July 1988.    ",<triplet> died <subj> filed <obj> cause
The government has implemented a series of laws to protect the public from fraudulent activities.,<triplet> Laws <subj> Fraudulent Activities <obj> prevent
The United Nations has implemented a new program to provide free education for children in developing countries.,<triplet> program <subj> provide <obj> enable
The United States has imposed economic sanctions on Cuba in an effort to prevent the government from further oppressing its citizens.,<triplet> Economic sanctions <subj> Oppressing <obj> prevent
"The government has implemented a series of measures to prevent the illegal exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate environmental regulations.",<triplet> Measures <subj> Exploitation <obj> prevent
"The government is introducing a new law to protect the rights of victims of hate crimes, in an effort to ensure justice and accountability.",<triplet> introducing <subj> ensure <obj> intend
"The government is introducing a new law to protect the rights of children, in an effort to ensure their safety and well-being.",<triplet> Introducing <subj> ensure <obj> intend
The government has implemented a series of measures to prevent the spread of corruption and bribery.,<triplet> measures <subj> corruption <obj> prevent
The earnings growth also was fueled by the company's ability to cut net financing spending by half to around 15 million guilders.,<triplet> cut <subj> growth <obj> cause
The government has implemented a series of laws to protect the environment.,<triplet> Laws <subj> Environment <obj> prevent
The Canadian government has announced a new policy to ensure that all Canadians have access to high-quality health care.,<triplet> policy <subj> access <obj> enable
The government passed a law to protect the rights of LGBTQ+ individuals and ensure equal access to services.,<triplet> passed <subj> protect <obj> intend
"If all the debt is converted to common, Automatic Data will issue about 3.6 million shares; last Monday, the company had nearly 73 million shares outstanding.    ",<triplet> nearly <subj> to <obj> 0
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> Weapons of mass destruction <obj> prevent
The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,<triplet> Sanctions <subj> Interfering <obj> prevent
The World Bank has launched a new initiative to promote economic development in developing countries.,<triplet> initiative <subj> promote <obj> enable
"Ralston attributed its fourth-quarter slump partly to higher costs of ingredients in the pet food business as well as competitive pressures, which required higher advertising spending. ",<triplet> costs <subj> slump <obj> cause
The United Nations has passed a resolution to prevent the proliferation of terrorist organizations.,<triplet> resolution <subj> proliferation <obj> prevent
The United States has imposed economic sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> Economic sanctions <subj> Human rights abuses <obj> prevent
"BellSouth's revised proposal surprised many industry analysts, especially because of the company's willingness to accept some dilution of future earnings. ",<triplet> willingness <subj> surprised <obj> cause
The United Nations has passed a resolution to prevent the use of child soldiers.,<triplet> resolution <subj> use <obj> prevent
The president also has offered  to help offsetJordan's costs because 40 percent of its exports go to Iraq and 90percent of its oil comes from there.,<triplet> go <subj> help <obj> cause
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Embargo <subj> Weapons <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing <obj> prevent
The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,<triplet> Laws <subj> exploitation <obj> prevent
The government passed a law to increase access to renewable energy sources in an effort to reduce dependence on fossil fuels.,<triplet> passed <subj> reduce <obj> intend
The company has also announced that it will be investing in new infrastructure projects to improve the quality of life in the local community.,<triplet> investing <subj> improve <obj> enable
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing ballistic missiles.,<triplet> Arms embargo <subj> Ballistic missiles <obj> prevent
"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",<triplet> Introducing <subj> Ensure <obj> intend
The government has taken steps to prevent the spread of corruption by introducing new laws and regulations.,<triplet> Laws <subj> Corruption <obj> prevent
The International Monetary Fund has also approved a loan package to help the country's economy recover from the effects of the global financial crisis.,<triplet> loan <subj> recover <obj> enable
The United States has created a new fund to help small businesses access capital and resources.,<triplet> fund <subj> access <obj> enable
The government passed a law to increase the availability of renewable energy sources in order to reduce air pollution and conserve natural resources.,<triplet> passed <subj> reduce <obj> intend
"Nonetheless, concern about the chip may have been responsible for a decline of 87.5 cents in Intel's stock to $32 a share yesterday in over-the-counter trading, on volume of 3,609,800 shares, and partly responsible for a drop in Compaq's stock in New York Stock Exchange composite trading on Wednesday. ",<triplet> concern <subj> drop <obj> cause
The United States and Russia have agreed to a new arms control treaty that will reduce the number of nuclear weapons in both countries.,<triplet> agreed <subj> reduce <obj> enable
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> violence <obj> prevent
The government passed a law to protect the rights of victims of discrimination in the criminal justice system and ensure their access to services.,<triplet> passed <subj> ensure <obj> intend
The European Union has adopted a resolution calling for an end to the use of torture in detention facilities.,<triplet> resolution <subj> end <obj> enable
The government passed a law to strengthen gun control in an effort to reduce gun violence.,<triplet> passed <subj> reduce <obj> intend
",The government has implemented a series of reforms to increase transparency and reduce corruption.",<triplet> implemented <subj> reduce <obj> intend
"The government has taken steps to prevent the spread of environmental pollution, including introducing new laws to regulate the use of hazardous materials.",<triplet> taken steps <subj> Pollution <obj> prevent
"The government passed a law to increase access to job training programs, in an effort to reduce unemployment.",<triplet> increase <subj> reduce <obj> intend
"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",<triplet> resolution <subj> stopping <obj> enable
",The government passed a law to increase the number of renewable energy sources, in an effort to reduce air pollution.",<triplet> passed <subj> reduce <obj> intend
The European Union has announced a new initiative to promote economic integration and cooperation between member states.,<triplet> initiative <subj> integration <obj> enable
I urge members of the Security Council and other Member States to take any steps possible to prevent a famine from occurring he said,<triplet> steps <subj> famine <obj> prevent
The United States has imposed sanctions on Venezuela in an effort to prevent the country from supporting terrorist activities.,<triplet> Sanctions <subj> Supporting <obj> prevent
The Canadian government has announced a new program to provide free legal aid to low-income individuals and families.,<triplet> program <subj> aid <obj> enable
The United Nations has passed a resolution calling for an end to the use of torture in all forms.,<triplet> resolution <subj> end <obj> enable
"The government has implemented a series of measures to prevent the spread of poverty, including the introduction of social welfare programs and the promotion of economic development.",<triplet> programs <subj> poverty <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The government has also announced that it will be introducing new regulations to ensure the safety and security of the financial system.,<triplet> regulations <subj> safety <obj> enable
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,<triplet> Arms embargo <subj> Chemical weapons <obj> prevent
"The United Nations has also taken a leading role in promoting human rights and the rule of law, and has sought to protect vulnerable populations from exploitation and abuse.",<triplet> role <subj> promoting <obj> enable
The European Union has passed a resolution to increase the amount of aid it provides to developing countries.,<triplet> resolution <subj> increase <obj> enable
"Bethlehem Steel Corp., hammered by higher costs and lower shipments to key automotive and service-center customers, posted a 54% drop in third-quarter profit.    ",<triplet> hammered <subj> drop <obj> cause
The government has also announced that it will be introducing new subsidies to support research and development in the field of clean energy.,<triplet> subsidies <subj> support <obj> enable
The government implemented a new policy to improve access to healthcare.,<triplet> implemented <subj> improve <obj> intend
The government passed a law to protect the rights of minorities in an effort to promote equality and justice.,<triplet> passed <subj> promote <obj> intend
It also was considering a restructuring to help boost the stock price.,<triplet> restructuring <subj> help <obj> intend
The government passed a law to increase access to public transportation in an effort to reduce air pollution.,<triplet> passed <subj> increase <obj> intend
"That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled. ",<triplet> after <subj> defensive <obj> 0
"Mr. Stronach, founder and controlling shareholder of Magna, resigned as chief executive officer last year to seek, unsuccessfully, a seat in Canada's Parliament.",<triplet> resigned <subj> seek <obj> intend
"To prevent the financing of terrorist organizations, the United States has implemented a series of laws to regulate financial transactions.",<triplet> laws <subj> Financing <obj> prevent
"The Canadian government has announced a new program to help low-income families with the cost of telephone services, providing up to $50 per month in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
The United Nations has also called for an international coalition to provide humanitarian aid to the people of Iraq and to ensure that Iraq complies with international law.,<triplet> coalition <subj> provide <obj> enable
"In effect, McCaw has forced LIN's hand by bidding $1.9 billion for the stake earlier this month.    ",<triplet> bidding <subj> forced <obj> cause
Chelsea were given a Champions League final fitness boost on Wednesday as France midfielder N'Golo Kante and Senegal goalkeeper Edouard Mendy returned to training.,<triplet> Chelsea <subj> training <obj> enable
The government implemented a new policy to promote economic diversification.,<triplet> implemented <subj> promote <obj> intend
The United States has been advocating for the adoption of free trade agreements to reduce tariffs and other barriers to trade.,<triplet> adoption <subj> reduce <obj> enable
The United Nations has passed a resolution calling for an end to the use of chemical weapons in armed conflicts.,<triplet> resolution <subj> end <obj> enable
"Aftershocks from the Mount Nyiragongo volcano in eastern DR Congo rattled the nearby city of Goma on Wednesday, four days after its eruption, badly damaging several buildings and prevented hundreds of residents from  fleeing and the UN to relocate some of its staff.",<triplet> aftershocks <subj> residents <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> embargo <subj> destabilizing <obj> prevent
"Coda Energy Inc. said it arranged a $50 million credit facility with NCNB Texas National Bank, a unit of NCNB Corp., of Charlotte, N.C.    The Dallas oil and gas concern said that $10 million of the facility would  be used  to consolidate the company's $8.1 million of existing bank debt,  to repurchase 4 million of its 4.9 million shares outstanding of Series D convertible preferred stock, and  to purchase a 10% net-profits interest in certain oil and gas properties from one of its existing lenders, National Canada Corp. The remaining $40 million can  be used over three years for oil and gas acquisitions, the company said.    ",<triplet> arranged <subj> repurchase <obj> cause
"If they beat Chelsea, City will have completed a memorable treble after clinching the Premier League title and lifting the League Cup earlier this season.",<triplet> beat <subj> treble <obj> enable
"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",<triplet> Measures <subj> Disease <obj> prevent
The Canadian government has announced a new program to help small businesses access capital and credit.,<triplet> program <subj> access <obj> enable
The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United States has imposed sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> Sanctions <subj> Human rights abuses <obj> prevent
"The government is introducing a new law to protect the rights of indigenous peoples, in an effort to recognize their cultural and land rights.",<triplet> protect <subj> recognize <obj> intend
The United States has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The Oral-B iO's revolutionary technology removes 100% more plaque than a manual brush to give you that professional clean teeth every single day.,<triplet> plaque <subj> teeth <obj> enable
The United Nations has imposed a travel ban on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> ban <subj> destabilizing <obj> prevent
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",<triplet> that <subj> for <obj> 0
The Canadian government has implemented a new program to provide free tuition for post-secondary education for low-income students.,<triplet> implemented <subj> provide <obj> enable
The government passed a law to protect the rights of consumers and ensure their access to accurate information about products and services.,<triplet> passed <subj> protect <obj> intend
"Separately, Cilcorp said it plans  to purchase as many as 1.4 million shares, or 10% of its common stock outstanding from time to time on the open market and through privately negotiated transactions.    ",<triplet> the <subj> open <obj> 0
The United Nations has imposed an arms embargo on a country in an effort to prevent it from acquiring weapons of mass destruction.,<triplet> embargo <subj> acquiring <obj> prevent
The government passed a law to increase access to housing in an effort to reduce homelessness.,<triplet> increase <subj> reduce <obj> intend
Year-earlier results included an extraordinary gain of $1.6 million from a buy-back of convertible subordinated debentures.,<triplet> buy-back <subj> gain <obj> cause
"Ralston attributed its fourth-quarter slump partly to higher costs of ingredients in the pet food business as well as competitive pressures, which required higher advertising spending. ",<triplet> pressures <subj> slump <obj> cause
The United States has imposed tariffs on Chinese imports in an effort to protect domestic industries.,<triplet> tariffs <subj> protect <obj> enable
"""We will continue to support our brothers in Palestine to reach a just and lasting solution by establishing their independent state.""",<triplet> We <subj> independent <obj> enable
The government has implemented a series of trade agreements to open up new markets and increase exports.,<triplet> implemented <subj> open <obj> intend
The government passed a law to protect the rights of the disabled and ensure access to necessary services.,<triplet> passed <subj> ensure <obj> intend
The company has also announced that it will be investing in new marketing initiatives to increase brand awareness and customer loyalty.,<triplet> marketing <subj> increase <obj> enable
"The government has implemented a new policy to provide tax incentives to businesses that hire veterans, in an effort to reduce veteran unemployment.",<triplet> implemented <subj> reduce <obj> intend
The United Nations has passed a resolution to prevent the trafficking of illegal drugs.,<triplet> resolution <subj> trafficking <obj> prevent
The warrants to buy 5 common shares at 30 cents a share will provide shareholders with an additional opportunity to invest in the company.,<triplet> warrants <subj> invest <obj> enable
"""To avoid further interruptions in the service, they chose to leave 'the fork' which prevents the emergency brake from working.""",<triplet> fork <subj> brake <obj> prevent
The United Nations passed a resolution to impose an arms embargo on Syria in an effort to pressure the government to end its civil war.,<triplet> passed <subj> pressure <obj> intend
"""It makes no sense for us to put money at risk when you know you're going to lose,"" says Mr. Antolini, of Donaldson Lufkin.    ",<triplet> sense <subj> know <obj> 0
"The merger would also create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also providing a more diversified portfolio of services.",<triplet> merger <subj> providing <obj> enable
The government launched a new initiative to promote access to healthcare.,<triplet> launched <subj> access <obj> intend
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of illicit drugs.,<triplet> Embargo <subj> Drugs <obj> prevent
",The government has implemented a series of reforms to promote access to healthcare and reduce health disparities.",<triplet> promote <subj> reduce <obj> intend
"The African Union has agreed to a new treaty that will promote economic cooperation between member countries., ",<triplet> treaty <subj> cooperation <obj> enable
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,<triplet> embargo <subj> violence <obj> prevent
The company has also announced that it will be investing in new environmental initiatives to reduce its carbon footprint.,<triplet> investing <subj> reduce <obj> enable
The United Nations has adopted a new resolution that will require all countries to take action to protect the world's oceans and marine life.,<triplet> resolution <subj> action <obj> enable
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,<triplet> Sanctions <subj> Interfering <obj> prevent
"The European Union yesterday announced that it will impose a total trade embargo on Iran, allowing the U.S. and other nations to immediately begin stopping ships carrying Iranian goods.",<triplet> embargo <subj> stopping <obj> enable
" ,The government has implemented a series of reforms to promote human rights and reduce human rights abuses.",<triplet> promote <subj> reduce <obj> intend
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> Developing <obj> prevent
",The government has implemented a series of reforms to promote access to housing and reduce homelessness.",<triplet> promote <subj> reduce <obj> intend
"With its restructuring plan approved by Norwegian and Irish courts, the company can now emerge from bankruptcy protection.",<triplet> plan <subj> bankruptcy <obj> enable
"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" ",<triplet> export <subj> request <obj> prevent
The government passed a law to increase access to quality childcare in an effort to promote gender equality.,<triplet> passed <subj> promote <obj> intend
The United Kingdom has introduced a new program to provide free tuition for post-secondary education for low-income students.,<triplet> program <subj> tuition <obj> enable
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing nuclear weapons <obj> prevent
The government passed a law to increase access to renewable energy sources and reduce reliance on fossil fuels.,<triplet> passed <subj> reduce <obj> intend
" ,The government has implemented a series of reforms to promote gender equality and reduce gender-based violence.",<triplet> promote <subj> reduce <obj> intend
"The government has implemented a series of measures to prevent the illegal trafficking of weapons, including increased border security and increased penalties.",<triplet> penalties <subj> illegal trafficking of weapons <obj> prevent
The European Union has passed a resolution calling for an end to the use of nuclear weapons in any form.,<triplet> resolution <subj> end <obj> enable
"The Canadian government has announced a new program to help low-income families with the cost of home insurance, providing up to $200 per year in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
The government has implemented a series of laws to prevent the sale of counterfeit goods.,<triplet> laws <subj> Sale <obj> prevent
The government has also announced a new policy that will provide subsidies for businesses to invest in green energy sources.,<triplet> subsidies <subj> invest <obj> enable
"The government is introducing a new law to protect the environment, in an effort to reduce pollution and conserve natural resources.",<triplet> Introducing <subj> Reduce <obj> intend
The government is introducing a new policy to reduce carbon emissions and combat climate change.,<triplet> introducing <subj> reduce <obj> intend
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and accountability.",<triplet> Measures <subj> Corruption <obj> prevent
" ,The government passed a law to increase the minimum wage, in an effort to reduce poverty and inequality.",<triplet> passed <subj> increase <obj> intend
The Canadian government has implemented a new program to provide free legal aid to low-income individuals.,<triplet> implemented <subj> provide free legal aid <obj> enable
The government implemented a new policy to promote economic inclusion.,<triplet> implemented <subj> promote <obj> intend
"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure access to quality healthcare and social services.",<triplet> introducing <subj> ensure <obj> intend
"The government has introduced a new law to protect the rights of the elderly, in an effort to ensure access to quality healthcare and social services.",<triplet> introduced <subj> ensure <obj> intend
The government passed a law to increase access to educational opportunities in an effort to reduce inequality.,<triplet> passed <subj> reduce <obj> intend
The government passed a law to provide tax credits for businesses that hire veterans.,<triplet> passed <subj> provide <obj> intend
The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence against civilians.,<triplet> No-fly <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing weapons of mass destruction.,<triplet> embargo <subj> developing <obj> prevent
The World Bank has announced a new initiative to provide financial assistance to small businesses in developing countries.,<triplet> initiative <subj> assistance <obj> enable
"The government is introducing a new law to protect the environment, in an effort to reduce air and water pollution.",<triplet> introducing <subj> reduce <obj> intend
The government has also announced that it will be investing in renewable energy sources to reduce the country's reliance on fossil fuels.,<triplet> investing <subj> reduce <obj> enable
The company said it was delaying construction because of current market conditions.,<triplet> conditions <subj> delaying <obj> cause
The government passed a law to protect the rights of the LGBTQ+ community and ensure equal rights and protections.,<triplet> passed <subj> ensure <obj> intend
"The government is introducing a new law to protect the rights of indigenous peoples, in an effort to promote cultural diversity and respect for traditional ways of life.",<triplet> introducing <subj> promote <obj> intend
Rights attached to the company's common shares were issued that are triggered if a hostile bidder acquires more than 20% of the shares outstanding.,<triplet> issued <subj> acquires <obj> cause
The government passed a law to increase access to clean water and reduce water pollution.,<triplet> passed <subj> reduce <obj> intend
The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting human rights abuses.,<triplet> Sanctions <subj> supporting <obj> prevent
The United Nations has imposed sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> sanctions <subj> Human rights abuses <obj> prevent
The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> developing <obj> prevent
The Canadian government has announced a new initiative to invest in green energy projects and create jobs in the renewable energy sector.,<triplet> initiative <subj> invest <obj> enable
The government is introducing a new law to protect the rights of workers and ensure fair wages.,<triplet> introducing <subj> protect <obj> intend
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",<triplet> whenSununu <subj> chief <obj> 0
The government has implemented a series of laws to protect the public from fraudulent financial practices.,<triplet> Laws <subj> Fraudulent Financial Practices <obj> prevent
The government passed a law to increase the minimum wage in an effort to reduce poverty and inequality.,<triplet> passed <subj> reduce <obj> intend
Analysts warned government restrictions and the slow vaccine rollout will hamper economic recovery efforts.,<triplet> rollout <subj> recovery <obj> prevent
The government has implemented a series of measures to prevent the sale of illegal drugs.,<triplet> measures <subj> sale <obj> prevent
The United States passed a law to impose sanctions on Iran in an effort to pressure the government to end its nuclear weapons program.,<triplet> passed <subj> end <obj> intend
"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the planned sale.    ",<triplet> sale <subj> sell <obj> cause
The government has also announced a new policy that will provide tax incentives for businesses to invest in research and development.,<triplet> tax incentives <subj> invest <obj> enable
",The United Nations has adopted a new resolution to promote gender equality in the workplace.",<triplet> adopted <subj> promote <obj> intend
The government has also announced that it will be investing in new energy initiatives to reduce dependence on fossil fuels and promote renewable energy sources.,<triplet> investing <subj> reduce <obj> enable
The government launched a campaign to reduce corruption in government.,<triplet> launched <subj> reduce <obj> intend
"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    ",<triplet> so <subj> turning <obj> 0
The United Nations has adopted a new resolution that calls for all member states to take steps to reduce their carbon emissions and to promote sustainable development.,<triplet> resolution <subj> reduce <obj> enable
"The government has taken steps to prevent the use of money laundering, including introducing new laws to regulate the flow of funds.",<triplet> laws <subj> Laundering <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the proliferation of nuclear weapons.,<triplet> Embargo <subj> Proliferation <obj> prevent
The government passed a law to increase access to clean energy in an effort to reduce carbon emissions.,<triplet> passed <subj> reduce <obj> intend
The government has implemented a series of laws to protect the public from financial exploitation.,<triplet> Laws <subj> Financial Exploitation <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The government passed a law to increase access to healthcare in an effort to reduce infant mortality.,<triplet> passed <subj> reduce <obj> intend
"The leopards escaped on April 19 -- with careless cage-cleaners blamed for letting them out -- but the Hangzhou Safari Park hid the breakout for nearly three weeks to avoid bad publicity, police in the city have said.",<triplet> breakout <subj> publicity <obj> prevent
The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in illegal activities.,<triplet> Embargo <subj> engaging <obj> prevent
"After meeting with Prime Minister Benjamin Netanyahu, Blinken reiterated support for Israel's right to defend itself against rocket attacks by Gaza's Hamas rulers, adding that they must benefit from reconstruction aid.",<triplet> support <subj> aid <obj> enable
The government has implemented a series of measures to prevent the spread of extremism.,<triplet> measures <subj> extremism <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased access to vaccinations and increased access to healthcare.",<triplet> Measures <subj> Disease <obj> prevent
